n_gen,%agr,%clas,%red
0,46.6533,88.0435,5.26316
1,48.8654,83.6956,14.0351
2,50.286,84.7826,15.7895
3,50.6198,83.6956,17.5439
4,48.7414,86.9565,10.5263
5,50.286,84.7826,15.7895
6,51.7067,85.8696,17.5439
7,51.7067,85.8696,17.5439
8,50.286,84.7826,15.7895
9,50.286,84.7826,15.7895
10,52.5839,85.8696,19.2982
11,50.8295,85.8696,15.7895
12,50.8295,85.8696,15.7895
13,50.6198,83.6956,17.5439
14,50.8295,85.8696,15.7895
15,51.373,86.9565,15.7895
16,50.8295,85.8696,15.7895
17,50.8295,85.8696,15.7895
18,50.8295,85.8696,15.7895
19,50.8295,85.8696,15.7895
20,51.373,86.9565,15.7895
21,50.8295,85.8696,15.7895
22,50.8295,85.8696,15.7895
23,50.8295,85.8696,15.7895
24,51.373,86.9565,15.7895
25,50.8295,85.8696,15.7895
26,50.8295,85.8696,15.7895
27,50.8295,85.8696,15.7895
28,50.8295,85.8696,15.7895
29,50.8295,85.8696,15.7895
30,51.7067,85.8696,17.5439
31,50.8295,85.8696,15.7895
32,50.8295,85.8696,15.7895
33,50.8295,85.8696,15.7895
34,51.1632,84.7826,17.5439
35,51.1632,84.7826,17.5439
36,51.7067,85.8696,17.5439
37,51.1632,84.7826,17.5439
38,51.1632,84.7826,17.5439
39,51.1632,84.7826,17.5439
40,52.0404,84.7826,19.2982
41,51.1632,84.7826,17.5439
42,51.1632,84.7826,17.5439
43,51.1632,84.7826,17.5439
44,51.1632,84.7826,17.5439
45,51.1632,84.7826,17.5439
46,51.1632,84.7826,17.5439
47,51.1632,84.7826,17.5439
48,51.1632,84.7826,17.5439
49,51.1632,84.7826,17.5439
50,52.0404,84.7826,19.2982
51,51.1632,84.7826,17.5439
52,51.1632,84.7826,17.5439
53,51.7067,85.8696,17.5439
54,51.7067,85.8696,17.5439
55,51.1632,84.7826,17.5439
56,51.7067,85.8696,17.5439
57,51.373,86.9565,15.7895
58,51.7067,85.8696,17.5439
59,51.7067,85.8696,17.5439
60,51.7067,85.8696,17.5439
61,51.7067,85.8696,17.5439
62,51.7067,85.8696,17.5439
63,51.7067,85.8696,17.5439
64,51.7067,85.8696,17.5439
65,51.7067,85.8696,17.5439
66,51.7067,85.8696,17.5439
67,51.7067,85.8696,17.5439
68,51.7067,85.8696,17.5439
69,51.7067,85.8696,17.5439
70,52.0404,84.7826,19.2982
71,52.0404,84.7826,19.2982
72,51.7067,85.8696,17.5439
73,51.7067,85.8696,17.5439
74,51.7067,85.8696,17.5439
75,51.7067,85.8696,17.5439
76,51.7067,85.8696,17.5439
77,51.7067,85.8696,17.5439
78,51.7067,85.8696,17.5439
79,51.7067,85.8696,17.5439
