n_gen,%agr,%clas,%red
2,53.7948,84.7826,22.807
3,55.635,90.2174,21.0526
4,57.3894,90.2174,24.5614
5,58.8101,91.3044,26.3158
6,61.3558,85.8696,36.8421
7,61.3558,85.8696,36.8421
8,63.32,88.0435,38.5965
9,63.32,88.0435,38.5965
10,63.32,88.0435,38.5965
11,63.32,88.0435,38.5965
12,63.32,88.0435,38.5965
13,63.32,88.0435,38.5965
14,63.32,88.0435,38.5965
15,66.8288,88.0435,45.614
16,66.8288,88.0435,45.614
17,66.8288,88.0435,45.614
18,66.8288,88.0435,45.614
19,66.8288,88.0435,45.614
20,66.8288,88.0435,45.614
21,66.8288,88.0435,45.614
22,66.8288,88.0435,45.614
23,66.8288,88.0435,45.614
24,67.1625,86.9565,47.3684
25,68.7929,90.2174,47.3684
26,68.7929,90.2174,47.3684
27,68.7929,90.2174,47.3684
28,69.3364,91.3044,47.3684
29,69.3364,91.3044,47.3684
30,69.3364,91.3044,47.3684
31,71.0908,91.3044,50.8772
32,71.0908,91.3044,50.8772
33,71.0908,91.3044,50.8772
34,71.0908,91.3044,50.8772
35,71.0908,91.3044,50.8772
36,72.8452,91.3044,54.386
37,74.18,86.9565,61.4035
38,74.18,86.9565,61.4035
39,74.18,86.9565,61.4035
40,74.18,86.9565,61.4035
41,74.18,86.9565,61.4035
42,74.18,86.9565,61.4035
43,74.18,86.9565,61.4035
44,74.18,86.9565,61.4035
45,74.18,86.9565,61.4035
46,74.18,86.9565,61.4035
47,75.6007,88.0435,63.1579
48,75.6007,88.0435,63.1579
49,75.6007,88.0435,63.1579
50,75.6007,88.0435,63.1579
51,75.8104,90.2174,61.4035
52,78.3562,84.7826,71.9298
53,78.3562,84.7826,71.9298
54,78.3562,84.7826,71.9298
55,78.3562,84.7826,71.9298
56,78.3562,84.7826,71.9298
57,78.3562,84.7826,71.9298
58,78.3562,84.7826,71.9298
59,78.3562,84.7826,71.9298
60,78.3562,84.7826,71.9298
61,78.3562,84.7826,71.9298
62,78.3562,84.7826,71.9298
63,78.566,86.9565,70.1754
64,78.566,86.9565,70.1754
65,78.566,86.9565,70.1754
66,78.566,86.9565,70.1754
