n_gen,%agr,%clas,%red
0,49.6186,86.9565,12.2807
1,50.1621,88.0435,12.2807
2,50.1621,88.0435,12.2807
3,51.0393,88.0435,14.0351
4,51.249,90.2174,12.2807
5,50.8295,85.8696,15.7895
6,50.4958,86.9565,14.0351
7,50.1621,88.0435,12.2807
8,50.1621,88.0435,12.2807
9,52.6697,91.3044,14.0351
10,50.3719,90.2174,10.5263
11,50.7056,89.1304,12.2807
12,52.336,92.3913,12.2807
13,52.336,92.3913,12.2807
14,52.336,92.3913,12.2807
15,53.0034,90.2174,15.7895
16,53.2132,92.3913,14.0351
17,53.2132,92.3913,14.0351
18,54.0904,92.3913,15.7895
19,54.0904,92.3913,15.7895
20,54.0904,92.3913,15.7895
21,54.0904,92.3913,15.7895
22,54.0904,92.3913,15.7895
23,54.9676,92.3913,17.5439
24,54.9676,92.3913,17.5439
25,55.3013,91.3044,19.2982
26,54.9676,92.3913,17.5439
27,55.3013,91.3044,19.2982
28,55.8448,92.3913,19.2982
29,55.5111,93.4783,17.5439
30,55.8448,92.3913,19.2982
31,56.722,92.3913,21.0526
32,57.2654,93.4783,21.0526
33,57.2654,93.4783,21.0526
34,57.2654,93.4783,21.0526
35,57.5992,92.3913,22.807
36,57.2654,93.4783,21.0526
37,57.5992,92.3913,22.807
38,58.1426,93.4783,22.807
39,58.1426,93.4783,22.807
40,58.1426,93.4783,22.807
41,58.1426,93.4783,22.807
42,58.1426,93.4783,22.807
43,58.6861,94.5652,22.807
44,59.0198,93.4783,24.5614
45,59.0198,93.4783,24.5614
46,59.0198,93.4783,24.5614
47,59.0198,93.4783,24.5614
48,59.0198,93.4783,24.5614
49,59.0198,93.4783,24.5614
50,59.0198,93.4783,24.5614
51,59.0198,93.4783,24.5614
52,59.0198,93.4783,24.5614
53,59.3535,92.3913,26.3158
54,59.3535,92.3913,26.3158
55,59.3535,92.3913,26.3158
56,59.3535,92.3913,26.3158
57,59.3535,92.3913,26.3158
58,59.3535,92.3913,26.3158
59,59.3535,92.3913,26.3158
60,59.3535,92.3913,26.3158
61,59.897,93.4783,26.3158
62,59.897,93.4783,26.3158
63,59.897,93.4783,26.3158
64,59.897,93.4783,26.3158
65,59.897,93.4783,26.3158
66,60.4405,94.5652,26.3158
67,60.2307,92.3913,28.0702
68,60.2307,92.3913,28.0702
69,60.2307,92.3913,28.0702
70,60.2307,92.3913,28.0702
71,60.2307,92.3913,28.0702
72,60.2307,92.3913,28.0702
73,60.2307,92.3913,28.0702
74,60.2307,92.3913,28.0702
75,60.2307,92.3913,28.0702
76,60.2307,92.3913,28.0702
77,60.2307,92.3913,28.0702
78,60.2307,92.3913,28.0702
79,60.2307,92.3913,28.0702
80,60.4405,94.5652,26.3158
81,60.4405,94.5652,26.3158
82,60.4405,94.5652,26.3158
83,60.4405,94.5652,26.3158
84,60.4405,94.5652,26.3158
85,60.4405,94.5652,26.3158
86,61.3177,94.5652,28.0702
87,61.3177,94.5652,28.0702
88,61.3177,94.5652,28.0702
89,61.3177,94.5652,28.0702
90,61.3177,94.5652,28.0702
91,60.984,95.6522,26.3158
92,60.984,95.6522,26.3158
93,60.984,95.6522,26.3158
94,60.984,95.6522,26.3158
95,61.8612,95.6522,28.0702
96,61.8612,95.6522,28.0702
97,61.8612,95.6522,28.0702
98,61.8612,95.6522,28.0702
99,61.8612,95.6522,28.0702
100,61.8612,95.6522,28.0702
101,62.1949,94.5652,29.8246
102,62.1949,94.5652,29.8246
103,62.1949,94.5652,29.8246
104,62.1949,94.5652,29.8246
105,62.1949,94.5652,29.8246
106,62.1949,94.5652,29.8246
107,62.1949,94.5652,29.8246
108,62.1949,94.5652,29.8246
109,62.1949,94.5652,29.8246
110,62.1949,94.5652,29.8246
111,62.1949,94.5652,29.8246
112,62.1949,94.5652,29.8246
113,62.1949,94.5652,29.8246
114,62.1949,94.5652,29.8246
115,62.1949,94.5652,29.8246
116,62.1949,94.5652,29.8246
117,62.1949,94.5652,29.8246
118,62.1949,94.5652,29.8246
119,62.1949,94.5652,29.8246
120,62.1949,94.5652,29.8246
121,63.0721,94.5652,31.5789
122,62.1949,94.5652,29.8246
123,62.1949,94.5652,29.8246
124,62.1949,94.5652,29.8246
125,62.1949,94.5652,29.8246
126,62.1949,94.5652,29.8246
127,62.1949,94.5652,29.8246
128,62.1949,94.5652,29.8246
129,62.1949,94.5652,29.8246
130,62.1949,94.5652,29.8246
131,62.1949,94.5652,29.8246
132,62.1949,94.5652,29.8246
133,62.1949,94.5652,29.8246
134,62.1949,94.5652,29.8246
135,62.1949,94.5652,29.8246
136,62.1949,94.5652,29.8246
137,62.7384,95.6522,29.8246
138,62.7384,95.6522,29.8246
139,62.7384,95.6522,29.8246
140,62.7384,95.6522,29.8246
141,62.7384,95.6522,29.8246
142,62.7384,95.6522,29.8246
143,62.7384,95.6522,29.8246
144,62.7384,95.6522,29.8246
145,62.7384,95.6522,29.8246
146,62.7384,95.6522,29.8246
147,62.7384,95.6522,29.8246
148,62.7384,95.6522,29.8246
149,62.7384,95.6522,29.8246
150,62.7384,95.6522,29.8246
151,63.0721,94.5652,31.5789
152,63.0721,94.5652,31.5789
153,63.0721,94.5652,31.5789
154,63.0721,94.5652,31.5789
155,63.6156,95.6522,31.5789
156,63.6156,95.6522,31.5789
157,63.6156,95.6522,31.5789
158,63.9493,94.5652,33.3333
159,63.9493,94.5652,33.3333
160,63.9493,94.5652,33.3333
161,63.9493,94.5652,33.3333
162,63.9493,94.5652,33.3333
163,63.9493,94.5652,33.3333
164,63.9493,94.5652,33.3333
165,63.9493,94.5652,33.3333
166,63.9493,94.5652,33.3333
167,63.9493,94.5652,33.3333
168,63.9493,94.5652,33.3333
169,63.9493,94.5652,33.3333
170,64.283,93.4783,35.0877
171,64.283,93.4783,35.0877
172,63.9493,94.5652,33.3333
173,63.9493,94.5652,33.3333
174,63.9493,94.5652,33.3333
175,63.9493,94.5652,33.3333
176,63.9493,94.5652,33.3333
177,63.9493,94.5652,33.3333
178,63.9493,94.5652,33.3333
179,63.9493,94.5652,33.3333
180,63.9493,94.5652,33.3333
181,63.9493,94.5652,33.3333
182,63.9493,94.5652,33.3333
183,63.9493,94.5652,33.3333
184,63.9493,94.5652,33.3333
185,63.9493,94.5652,33.3333
186,63.9493,94.5652,33.3333
187,63.9493,94.5652,33.3333
188,63.9493,94.5652,33.3333
189,64.283,93.4783,35.0877
190,64.283,93.4783,35.0877
191,64.8265,94.5652,35.0877
192,64.283,93.4783,35.0877
193,64.283,93.4783,35.0877
194,64.283,93.4783,35.0877
195,64.8265,94.5652,35.0877
196,64.283,93.4783,35.0877
197,64.283,93.4783,35.0877
198,64.283,93.4783,35.0877
199,64.8265,94.5652,35.0877
200,64.8265,94.5652,35.0877
201,64.8265,94.5652,35.0877
202,64.8265,94.5652,35.0877
203,65.9134,96.7391,35.0877
204,65.9134,96.7391,35.0877
205,65.9134,96.7391,35.0877
206,65.3699,95.6522,35.0877
207,65.9134,96.7391,35.0877
208,65.9134,96.7391,35.0877
209,65.9134,96.7391,35.0877
210,65.9134,96.7391,35.0877
211,65.9134,96.7391,35.0877
212,65.9134,96.7391,35.0877
213,65.9134,96.7391,35.0877
214,65.9134,96.7391,35.0877
215,65.9134,96.7391,35.0877
216,65.9134,96.7391,35.0877
217,65.9134,96.7391,35.0877
218,65.9134,96.7391,35.0877
219,65.9134,96.7391,35.0877
220,65.9134,96.7391,35.0877
221,65.9134,96.7391,35.0877
222,65.9134,96.7391,35.0877
223,65.9134,96.7391,35.0877
224,65.9134,96.7391,35.0877
225,66.2471,95.6522,36.8421
226,66.2471,95.6522,36.8421
227,66.2471,95.6522,36.8421
228,66.2471,95.6522,36.8421
229,66.2471,95.6522,36.8421
230,66.2471,95.6522,36.8421
231,66.5809,94.5652,38.5965
232,67.1243,95.6522,38.5965
233,67.1243,95.6522,38.5965
234,67.1243,95.6522,38.5965
235,67.1243,95.6522,38.5965
236,68.0015,95.6522,40.3509
237,68.0015,95.6522,40.3509
238,68.0015,95.6522,40.3509
239,68.3352,94.5652,42.1053
240,68.3352,94.5652,42.1053
241,68.0015,95.6522,40.3509
242,68.3352,94.5652,42.1053
243,68.3352,94.5652,42.1053
244,68.0015,95.6522,40.3509
245,68.0015,95.6522,40.3509
246,68.0015,95.6522,40.3509
247,68.0015,95.6522,40.3509
248,68.0015,95.6522,40.3509
249,68.0015,95.6522,40.3509
250,68.0015,95.6522,40.3509
251,68.0015,95.6522,40.3509
252,68.0015,95.6522,40.3509
253,68.0015,95.6522,40.3509
254,68.0015,95.6522,40.3509
255,68.0015,95.6522,40.3509
256,68.0015,95.6522,40.3509
257,68.0015,95.6522,40.3509
258,68.0015,95.6522,40.3509
259,68.0015,95.6522,40.3509
260,68.0015,95.6522,40.3509
261,68.0015,95.6522,40.3509
262,68.0015,95.6522,40.3509
263,68.545,96.7391,40.3509
264,68.545,96.7391,40.3509
265,68.545,96.7391,40.3509
266,68.545,96.7391,40.3509
267,68.0015,95.6522,40.3509
268,68.0015,95.6522,40.3509
269,68.0015,95.6522,40.3509
270,68.0015,95.6522,40.3509
271,68.8787,95.6522,42.1053
272,68.0015,95.6522,40.3509
273,68.0015,95.6522,40.3509
274,68.8787,95.6522,42.1053
275,68.0015,95.6522,40.3509
276,68.8787,95.6522,42.1053
277,68.0015,95.6522,40.3509
278,68.0015,95.6522,40.3509
279,68.0015,95.6522,40.3509
280,68.0015,95.6522,40.3509
281,68.8787,95.6522,42.1053
282,68.0015,95.6522,40.3509
283,68.0015,95.6522,40.3509
284,68.0015,95.6522,40.3509
285,68.0015,95.6522,40.3509
286,68.0015,95.6522,40.3509
287,68.0015,95.6522,40.3509
288,68.0015,95.6522,40.3509
289,68.0015,95.6522,40.3509
290,68.0015,95.6522,40.3509
291,68.0015,95.6522,40.3509
292,68.0015,95.6522,40.3509
293,68.0015,95.6522,40.3509
294,68.0015,95.6522,40.3509
295,68.0015,95.6522,40.3509
296,68.0015,95.6522,40.3509
297,68.0015,95.6522,40.3509
298,68.0015,95.6522,40.3509
299,68.0015,95.6522,40.3509
300,68.0015,95.6522,40.3509
301,68.0015,95.6522,40.3509
302,68.8787,95.6522,42.1053
303,68.8787,95.6522,42.1053
304,68.8787,95.6522,42.1053
305,68.8787,95.6522,42.1053
306,68.8787,95.6522,42.1053
307,68.8787,95.6522,42.1053
308,68.8787,95.6522,42.1053
309,68.8787,95.6522,42.1053
310,68.8787,95.6522,42.1053
311,68.8787,95.6522,42.1053
312,68.8787,95.6522,42.1053
313,68.8787,95.6522,42.1053
314,68.8787,95.6522,42.1053
315,69.7559,95.6522,43.8596
316,69.7559,95.6522,43.8596
317,68.8787,95.6522,42.1053
318,68.8787,95.6522,42.1053
319,69.7559,95.6522,43.8596
320,69.7559,95.6522,43.8596
321,69.7559,95.6522,43.8596
322,69.7559,95.6522,43.8596
323,69.7559,95.6522,43.8596
324,69.7559,95.6522,43.8596
325,70.6331,95.6522,45.614
326,70.6331,95.6522,45.614
327,69.7559,95.6522,43.8596
328,69.7559,95.6522,43.8596
329,69.7559,95.6522,43.8596
330,69.7559,95.6522,43.8596
331,69.7559,95.6522,43.8596
332,69.7559,95.6522,43.8596
333,69.7559,95.6522,43.8596
334,69.7559,95.6522,43.8596
335,69.7559,95.6522,43.8596
336,69.7559,95.6522,43.8596
337,69.7559,95.6522,43.8596
338,69.7559,95.6522,43.8596
339,69.7559,95.6522,43.8596
340,69.7559,95.6522,43.8596
341,69.7559,95.6522,43.8596
342,69.7559,95.6522,43.8596
343,69.7559,95.6522,43.8596
344,69.7559,95.6522,43.8596
345,69.7559,95.6522,43.8596
346,70.6331,95.6522,45.614
347,69.7559,95.6522,43.8596
348,69.7559,95.6522,43.8596
349,69.7559,95.6522,43.8596
350,69.7559,95.6522,43.8596
351,69.7559,95.6522,43.8596
352,69.7559,95.6522,43.8596
353,69.7559,95.6522,43.8596
354,69.7559,95.6522,43.8596
355,70.0896,94.5652,45.614
356,70.0896,94.5652,45.614
357,69.7559,95.6522,43.8596
358,69.7559,95.6522,43.8596
359,70.6331,95.6522,45.614
360,70.6331,95.6522,45.614
361,70.6331,95.6522,45.614
362,70.6331,95.6522,45.614
363,70.6331,95.6522,45.614
364,70.6331,95.6522,45.614
365,70.6331,95.6522,45.614
366,70.6331,95.6522,45.614
367,70.6331,95.6522,45.614
368,70.6331,95.6522,45.614
369,70.6331,95.6522,45.614
370,70.6331,95.6522,45.614
371,70.6331,95.6522,45.614
372,70.6331,95.6522,45.614
373,70.6331,95.6522,45.614
374,70.6331,95.6522,45.614
375,70.6331,95.6522,45.614
376,70.6331,95.6522,45.614
377,70.6331,95.6522,45.614
378,70.6331,95.6522,45.614
379,70.6331,95.6522,45.614
380,70.6331,95.6522,45.614
381,70.6331,95.6522,45.614
382,71.5103,95.6522,47.3684
383,71.5103,95.6522,47.3684
384,71.5103,95.6522,47.3684
385,71.5103,95.6522,47.3684
386,71.5103,95.6522,47.3684
387,71.5103,95.6522,47.3684
388,71.5103,95.6522,47.3684
389,71.5103,95.6522,47.3684
390,72.3875,95.6522,49.1228
391,72.3875,95.6522,49.1228
392,72.3875,95.6522,49.1228
393,72.3875,95.6522,49.1228
394,72.3875,95.6522,49.1228
395,72.3875,95.6522,49.1228
396,72.3875,95.6522,49.1228
397,72.3875,95.6522,49.1228
398,72.3875,95.6522,49.1228
399,72.3875,95.6522,49.1228
400,72.3875,95.6522,49.1228
401,72.3875,95.6522,49.1228
402,72.3875,95.6522,49.1228
403,72.3875,95.6522,49.1228
404,72.3875,95.6522,49.1228
405,72.3875,95.6522,49.1228
406,72.3875,95.6522,49.1228
407,72.3875,95.6522,49.1228
408,72.3875,95.6522,49.1228
409,72.3875,95.6522,49.1228
410,72.3875,95.6522,49.1228
411,72.3875,95.6522,49.1228
412,72.3875,95.6522,49.1228
413,72.3875,95.6522,49.1228
414,72.3875,95.6522,49.1228
415,72.7212,94.5652,50.8772
416,72.7212,94.5652,50.8772
417,72.7212,94.5652,50.8772
418,72.7212,94.5652,50.8772
419,72.7212,94.5652,50.8772
420,72.7212,94.5652,50.8772
421,72.7212,94.5652,50.8772
422,72.7212,94.5652,50.8772
423,72.7212,94.5652,50.8772
424,72.7212,94.5652,50.8772
425,72.7212,94.5652,50.8772
426,72.7212,94.5652,50.8772
427,72.7212,94.5652,50.8772
428,72.7212,94.5652,50.8772
429,72.7212,94.5652,50.8772
430,72.7212,94.5652,50.8772
431,72.7212,94.5652,50.8772
432,72.7212,94.5652,50.8772
433,72.7212,94.5652,50.8772
434,72.7212,94.5652,50.8772
435,72.7212,94.5652,50.8772
436,73.2647,95.6522,50.8772
437,73.2647,95.6522,50.8772
438,72.7212,94.5652,50.8772
439,72.7212,94.5652,50.8772
440,73.0549,93.4783,52.6316
441,73.0549,93.4783,52.6316
442,73.0549,93.4783,52.6316
443,73.5984,94.5652,52.6316
444,73.5984,94.5652,52.6316
445,73.0549,93.4783,52.6316
446,73.0549,93.4783,52.6316
447,73.0549,93.4783,52.6316
448,73.0549,93.4783,52.6316
449,73.0549,93.4783,52.6316
450,73.0549,93.4783,52.6316
451,73.0549,93.4783,52.6316
452,73.0549,93.4783,52.6316
453,73.0549,93.4783,52.6316
454,73.0549,93.4783,52.6316
455,73.5984,94.5652,52.6316
456,73.5984,94.5652,52.6316
457,73.5984,94.5652,52.6316
458,73.9321,93.4783,54.386
459,73.9321,93.4783,54.386
460,73.9321,93.4783,54.386
461,73.9321,93.4783,54.386
462,73.9321,93.4783,54.386
463,73.9321,93.4783,54.386
464,73.9321,93.4783,54.386
465,73.9321,93.4783,54.386
466,73.9321,93.4783,54.386
467,73.9321,93.4783,54.386
468,73.9321,93.4783,54.386
469,73.9321,93.4783,54.386
470,73.9321,93.4783,54.386
471,73.9321,93.4783,54.386
472,73.9321,93.4783,54.386
473,73.9321,93.4783,54.386
474,73.9321,93.4783,54.386
475,73.9321,93.4783,54.386
476,74.4756,94.5652,54.386
477,74.4756,94.5652,54.386
478,74.4756,94.5652,54.386
479,74.4756,94.5652,54.386
480,74.4756,94.5652,54.386
481,75.3528,94.5652,56.1404
482,75.3528,94.5652,56.1404
483,75.3528,94.5652,56.1404
484,75.3528,94.5652,56.1404
485,75.3528,94.5652,56.1404
486,75.3528,94.5652,56.1404
487,75.3528,94.5652,56.1404
488,75.3528,94.5652,56.1404
489,75.3528,94.5652,56.1404
490,75.3528,94.5652,56.1404
491,75.3528,94.5652,56.1404
492,75.3528,94.5652,56.1404
493,75.3528,94.5652,56.1404
494,75.3528,94.5652,56.1404
495,75.3528,94.5652,56.1404
496,75.3528,94.5652,56.1404
497,75.6865,93.4783,57.8947
498,75.6865,93.4783,57.8947
499,75.6865,93.4783,57.8947
