n_gen,%agr,%clas,%red
2,56.3024,88.0435,24.5614
3,59.3917,83.6956,35.0877
4,62.0233,83.6956,40.3509
5,62.7765,86.9565,38.5965
6,63.1102,85.8696,40.3509
7,66.1613,90.2174,42.1053
8,67.582,91.3044,43.8596
9,67.582,91.3044,43.8596
10,68.5831,88.0435,49.1228
11,69.5462,93.4783,45.614
12,70.4233,93.4783,47.3684
13,71.3005,93.4783,49.1228
14,72.1777,93.4783,50.8772
15,72.1777,93.4783,50.8772
16,72.7212,94.5652,50.8772
17,73.5984,94.5652,52.6316
18,73.5984,94.5652,52.6316
19,73.7224,91.3044,56.1404
20,73.7224,91.3044,56.1404
21,74.5995,91.3044,57.8947
22,76.3539,91.3044,61.4035
23,76.3539,91.3044,61.4035
24,76.3539,91.3044,61.4035
25,76.3539,91.3044,61.4035
26,76.5637,93.4783,59.6491
27,77.4409,93.4783,61.4035
28,77.4409,93.4783,61.4035
29,78.1083,91.3044,64.9123
30,78.1083,91.3044,64.9123
31,78.1083,91.3044,64.9123
32,78.1083,91.3044,64.9123
33,78.1083,91.3044,64.9123
34,78.1083,91.3044,64.9123
35,78.1083,91.3044,64.9123
36,78.1083,91.3044,64.9123
37,78.1083,91.3044,64.9123
38,78.1083,91.3044,64.9123
39,78.1083,91.3044,64.9123
40,78.1083,91.3044,64.9123
41,78.1083,91.3044,64.9123
42,78.1083,91.3044,64.9123
43,78.1083,91.3044,64.9123
44,78.1083,91.3044,64.9123
45,78.3181,93.4783,63.1579
46,78.3181,93.4783,63.1579
47,78.3181,93.4783,63.1579
48,78.442,90.2174,66.6667
49,78.442,90.2174,66.6667
50,78.9855,91.3044,66.6667
51,78.9855,91.3044,66.6667
52,78.9855,91.3044,66.6667
53,78.9855,91.3044,66.6667
54,79.529,92.3913,66.6667
55,79.529,92.3913,66.6667
56,79.529,92.3913,66.6667
57,79.529,92.3913,66.6667
58,79.529,92.3913,66.6667
59,79.529,92.3913,66.6667
60,79.529,92.3913,66.6667
61,79.529,92.3913,66.6667
62,79.529,92.3913,66.6667
63,79.529,92.3913,66.6667
64,79.529,92.3913,66.6667
65,79.8627,91.3044,68.4211
66,79.8627,91.3044,68.4211
67,79.8627,91.3044,68.4211
68,79.8627,91.3044,68.4211
69,79.8627,91.3044,68.4211
70,79.8627,91.3044,68.4211
71,79.8627,91.3044,68.4211
72,79.8627,91.3044,68.4211
73,79.8627,91.3044,68.4211
74,80.4062,92.3913,68.4211
75,80.4062,92.3913,68.4211
76,80.4062,92.3913,68.4211
77,80.4062,92.3913,68.4211
78,80.4062,92.3913,68.4211
79,80.4062,92.3913,68.4211
80,80.4062,92.3913,68.4211
81,80.4062,92.3913,68.4211
82,80.4062,92.3913,68.4211
83,80.4062,92.3913,68.4211
84,80.4062,92.3913,68.4211
85,80.4062,92.3913,68.4211
86,80.4062,92.3913,68.4211
87,80.4062,92.3913,68.4211
88,80.4062,92.3913,68.4211
89,80.4062,92.3913,68.4211
90,80.4062,92.3913,68.4211
91,80.4062,92.3913,68.4211
92,80.4062,92.3913,68.4211
93,80.4062,92.3913,68.4211
94,80.4062,92.3913,68.4211
95,80.4062,92.3913,68.4211
96,80.4062,92.3913,68.4211
97,80.4062,92.3913,68.4211
98,80.4062,92.3913,68.4211
99,80.4062,92.3913,68.4211
100,80.4062,92.3913,68.4211
101,80.4062,92.3913,68.4211
102,80.4062,92.3913,68.4211
103,80.4062,92.3913,68.4211
104,80.4062,92.3913,68.4211
105,80.4062,92.3913,68.4211
106,80.4062,92.3913,68.4211
107,80.4062,92.3913,68.4211
108,80.4062,92.3913,68.4211
109,80.4062,92.3913,68.4211
110,80.4062,92.3913,68.4211
111,80.4062,92.3913,68.4211
112,80.4062,92.3913,68.4211
113,80.4062,92.3913,68.4211
