n_cooling,%agr,%clas,%red
0,55.4634,79.3478,31.5789
1,60.3928,80.4348,40.3509
2,63.9016,80.4348,47.3684
3,75.143,92.3913,57.8947
4,75.143,92.3913,57.8947
5,75.143,92.3913,57.8947
6,75.143,92.3913,57.8947
7,75.143,92.3913,57.8947
8,75.143,92.3913,57.8947
9,75.143,92.3913,57.8947
10,75.143,92.3913,57.8947
11,75.143,92.3913,57.8947
12,75.143,92.3913,57.8947
13,75.143,92.3913,57.8947
14,75.143,92.3913,57.8947
15,75.143,92.3913,57.8947
16,75.143,92.3913,57.8947
17,75.143,92.3913,57.8947
18,75.143,92.3913,57.8947
19,75.143,92.3913,57.8947
20,75.143,92.3913,57.8947
21,75.143,92.3913,57.8947
22,75.143,92.3913,57.8947
23,75.143,92.3913,57.8947
24,75.143,92.3913,57.8947
25,75.143,92.3913,57.8947
26,75.143,92.3913,57.8947
27,75.143,92.3913,57.8947
28,75.143,92.3913,57.8947
29,75.143,92.3913,57.8947
30,75.143,92.3913,57.8947
31,75.143,92.3913,57.8947
32,75.143,92.3913,57.8947
33,75.143,92.3913,57.8947
34,75.143,92.3913,57.8947
35,75.143,92.3913,57.8947
36,75.143,92.3913,57.8947
37,75.143,92.3913,57.8947
38,75.143,92.3913,57.8947
39,75.143,92.3913,57.8947
40,75.143,92.3913,57.8947
41,75.143,92.3913,57.8947
42,75.143,92.3913,57.8947
43,75.143,92.3913,57.8947
44,75.143,92.3913,57.8947
45,76.8116,86.9565,66.6667
46,76.8116,86.9565,66.6667
47,76.8116,86.9565,66.6667
48,76.8116,86.9565,66.6667
49,76.8116,86.9565,66.6667
50,76.8116,86.9565,66.6667
51,76.8116,86.9565,66.6667
52,76.8116,86.9565,66.6667
53,76.8116,86.9565,66.6667
54,76.8116,86.9565,66.6667
55,76.8116,86.9565,66.6667
56,76.8116,86.9565,66.6667
57,76.8116,86.9565,66.6667
58,76.8116,86.9565,66.6667
59,76.8116,86.9565,66.6667
60,76.8116,86.9565,66.6667
61,76.8116,86.9565,66.6667
62,76.8116,86.9565,66.6667
63,76.8116,86.9565,66.6667
64,76.8116,86.9565,66.6667
65,76.8116,86.9565,66.6667
66,76.8116,86.9565,66.6667
67,76.8116,86.9565,66.6667
68,76.8116,86.9565,66.6667
69,76.8116,86.9565,66.6667
70,76.8116,86.9565,66.6667
71,76.8116,86.9565,66.6667
72,76.8116,86.9565,66.6667
73,76.8116,86.9565,66.6667
74,76.8116,86.9565,66.6667
75,76.8116,86.9565,66.6667
76,76.8116,86.9565,66.6667
77,76.8116,86.9565,66.6667
78,76.8116,86.9565,66.6667
79,76.8116,86.9565,66.6667
80,76.8116,86.9565,66.6667
81,77.4409,93.4783,61.4035
82,77.4409,93.4783,61.4035
83,77.4409,93.4783,61.4035
84,77.4409,93.4783,61.4035
85,77.4409,93.4783,61.4035
86,77.4409,93.4783,61.4035
87,77.4409,93.4783,61.4035
88,77.4409,93.4783,61.4035
89,77.4409,93.4783,61.4035
90,77.4409,93.4783,61.4035
91,77.4409,93.4783,61.4035
92,77.4409,93.4783,61.4035
93,77.4409,93.4783,61.4035
94,77.4409,93.4783,61.4035
95,77.4409,93.4783,61.4035
96,77.4409,93.4783,61.4035
97,77.4409,93.4783,61.4035
98,77.4409,93.4783,61.4035
99,77.4409,93.4783,61.4035
100,77.4409,93.4783,61.4035
101,77.4409,93.4783,61.4035
102,77.4409,93.4783,61.4035
103,77.4409,93.4783,61.4035
104,77.4409,93.4783,61.4035
105,77.4409,93.4783,61.4035
106,77.4409,93.4783,61.4035
107,77.4409,93.4783,61.4035
108,77.4409,93.4783,61.4035
109,77.4409,93.4783,61.4035
110,77.4409,93.4783,61.4035
111,77.4409,93.4783,61.4035
112,77.4409,93.4783,61.4035
113,77.4409,93.4783,61.4035
114,77.4409,93.4783,61.4035
115,77.4409,93.4783,61.4035
116,77.4409,93.4783,61.4035
117,77.4409,93.4783,61.4035
118,77.4409,93.4783,61.4035
119,77.4409,93.4783,61.4035
120,77.4409,93.4783,61.4035
121,77.4409,93.4783,61.4035
122,77.4409,93.4783,61.4035
123,77.4409,93.4783,61.4035
124,77.4409,93.4783,61.4035
125,77.4409,93.4783,61.4035
126,77.4409,93.4783,61.4035
127,77.4409,93.4783,61.4035
128,77.4409,93.4783,61.4035
129,77.4409,93.4783,61.4035
130,77.4409,93.4783,61.4035
131,77.4409,93.4783,61.4035
132,77.4409,93.4783,61.4035
133,77.4409,93.4783,61.4035
134,77.4409,93.4783,61.4035
135,77.4409,93.4783,61.4035
136,77.4409,93.4783,61.4035
137,77.4409,93.4783,61.4035
138,77.4409,93.4783,61.4035
139,77.4409,93.4783,61.4035
140,77.4409,93.4783,61.4035
141,77.4409,93.4783,61.4035
142,77.4409,93.4783,61.4035
143,77.4409,93.4783,61.4035
144,77.4409,93.4783,61.4035
145,77.4409,93.4783,61.4035
146,77.4409,93.4783,61.4035
147,77.4409,93.4783,61.4035
148,77.4409,93.4783,61.4035
149,77.4409,93.4783,61.4035
150,77.4409,93.4783,61.4035
151,77.4409,93.4783,61.4035
152,77.4409,93.4783,61.4035
