n_cooling,%agr,%clas,%red
0,55.4634,79.3478,31.5789
1,62.8146,78.2609,47.3684
2,63.9016,80.4348,47.3684
3,64.9886,82.6087,47.3684
4,66.4092,83.6956,49.1228
5,66.4092,83.6956,49.1228
6,66.4092,83.6956,49.1228
7,66.4092,83.6956,49.1228
8,66.4092,83.6956,49.1228
9,66.4092,83.6956,49.1228
10,66.4092,83.6956,49.1228
11,66.4092,83.6956,49.1228
12,66.4092,83.6956,49.1228
13,67.868,76.087,59.6491
14,69.7082,81.5217,57.8947
15,69.7082,81.5217,57.8947
16,69.7082,81.5217,57.8947
17,69.7082,81.5217,57.8947
18,69.7082,81.5217,57.8947
19,69.7082,81.5217,57.8947
20,69.7082,81.5217,57.8947
21,70.6712,86.9565,54.386
22,72.3398,81.5217,63.1579
23,72.3398,81.5217,63.1579
24,72.3398,81.5217,63.1579
25,72.3398,81.5217,63.1579
26,72.3398,81.5217,63.1579
27,72.3398,81.5217,63.1579
28,72.3398,81.5217,63.1579
29,72.3398,81.5217,63.1579
30,72.3398,81.5217,63.1579
31,72.3398,81.5217,63.1579
32,72.3398,81.5217,63.1579
33,72.3398,81.5217,63.1579
34,72.3398,81.5217,63.1579
35,72.3398,81.5217,63.1579
36,72.3398,81.5217,63.1579
37,72.3398,81.5217,63.1579
38,72.3398,81.5217,63.1579
39,72.3398,81.5217,63.1579
40,72.3398,81.5217,63.1579
41,72.3398,81.5217,63.1579
42,72.3398,81.5217,63.1579
43,72.3398,81.5217,63.1579
44,72.3398,81.5217,63.1579
45,72.3398,81.5217,63.1579
46,72.3398,81.5217,63.1579
47,72.3398,81.5217,63.1579
48,74.0942,81.5217,66.6667
49,74.0942,81.5217,66.6667
50,74.0942,81.5217,66.6667
51,74.0942,81.5217,66.6667
52,74.0942,81.5217,66.6667
53,74.0942,81.5217,66.6667
54,74.0942,81.5217,66.6667
55,74.0942,81.5217,66.6667
56,74.0942,81.5217,66.6667
57,74.0942,81.5217,66.6667
58,74.0942,81.5217,66.6667
59,74.0942,81.5217,66.6667
60,74.0942,81.5217,66.6667
61,74.0942,81.5217,66.6667
62,74.0942,81.5217,66.6667
63,74.0942,81.5217,66.6667
64,74.0942,81.5217,66.6667
65,74.0942,81.5217,66.6667
66,74.0942,81.5217,66.6667
67,74.0942,81.5217,66.6667
68,74.0942,81.5217,66.6667
69,74.0942,81.5217,66.6667
70,74.0942,81.5217,66.6667
71,74.0942,81.5217,66.6667
72,74.0942,81.5217,66.6667
73,74.0942,81.5217,66.6667
74,74.0942,81.5217,66.6667
75,74.0942,81.5217,66.6667
76,74.0942,81.5217,66.6667
77,74.0942,81.5217,66.6667
78,74.0942,81.5217,66.6667
79,74.0942,81.5217,66.6667
80,74.0942,81.5217,66.6667
81,74.0942,81.5217,66.6667
82,74.0942,81.5217,66.6667
83,74.0942,81.5217,66.6667
84,74.0942,81.5217,66.6667
85,74.0942,81.5217,66.6667
86,74.0942,81.5217,66.6667
87,74.0942,81.5217,66.6667
88,74.0942,81.5217,66.6667
89,74.0942,81.5217,66.6667
90,74.0942,81.5217,66.6667
91,74.0942,81.5217,66.6667
92,74.0942,81.5217,66.6667
93,74.0942,81.5217,66.6667
94,74.0942,81.5217,66.6667
95,74.0942,81.5217,66.6667
96,74.0942,81.5217,66.6667
97,74.0942,81.5217,66.6667
98,74.0942,81.5217,66.6667
99,74.0942,81.5217,66.6667
100,74.0942,81.5217,66.6667
101,74.0942,81.5217,66.6667
102,74.0942,81.5217,66.6667
103,74.0942,81.5217,66.6667
104,74.0942,81.5217,66.6667
105,74.0942,81.5217,66.6667
106,74.0942,81.5217,66.6667
107,74.0942,81.5217,66.6667
108,74.0942,81.5217,66.6667
109,74.0942,81.5217,66.6667
110,74.0942,81.5217,66.6667
111,74.0942,81.5217,66.6667
112,74.0942,81.5217,66.6667
113,74.0942,81.5217,66.6667
114,74.0942,81.5217,66.6667
115,74.0942,81.5217,66.6667
116,74.0942,81.5217,66.6667
117,74.0942,81.5217,66.6667
118,74.0942,81.5217,66.6667
119,74.0942,81.5217,66.6667
120,74.0942,81.5217,66.6667
121,74.0942,81.5217,66.6667
122,74.0942,81.5217,66.6667
123,74.0942,81.5217,66.6667
124,74.0942,81.5217,66.6667
125,74.0942,81.5217,66.6667
126,74.0942,81.5217,66.6667
127,74.0942,81.5217,66.6667
128,74.0942,81.5217,66.6667
129,74.0942,81.5217,66.6667
130,74.0942,81.5217,66.6667
131,74.0942,81.5217,66.6667
132,74.0942,81.5217,66.6667
133,74.0942,81.5217,66.6667
134,74.0942,81.5217,66.6667
135,74.0942,81.5217,66.6667
136,74.0942,81.5217,66.6667
137,74.0942,81.5217,66.6667
138,74.0942,81.5217,66.6667
139,74.0942,81.5217,66.6667
140,74.0942,81.5217,66.6667
141,74.0942,81.5217,66.6667
142,74.0942,81.5217,66.6667
143,74.0942,81.5217,66.6667
144,74.0942,81.5217,66.6667
145,74.0942,81.5217,66.6667
146,74.0942,81.5217,66.6667
147,74.0942,81.5217,66.6667
148,74.0942,81.5217,66.6667
149,74.0942,81.5217,66.6667
150,74.0942,81.5217,66.6667
