n_gen,%agr,%clas,%red
2,56.3024,88.0435,24.5614
3,57.5133,86.9565,28.0702
4,57.5133,86.9565,28.0702
5,60.5645,91.3044,29.8246
6,60.5645,91.3044,29.8246
7,63.9874,85.8696,42.1053
8,63.9874,85.8696,42.1053
9,63.9874,85.8696,42.1053
10,63.9874,85.8696,42.1053
11,63.9874,85.8696,42.1053
12,63.9874,85.8696,42.1053
13,65.4081,86.9565,43.8596
14,66.495,89.1304,43.8596
15,66.495,89.1304,43.8596
16,66.495,89.1304,43.8596
17,66.9527,84.7826,49.1228
18,66.9527,84.7826,49.1228
19,67.582,91.3044,43.8596
20,67.6201,82.6087,52.6316
21,67.6201,82.6087,52.6316
22,67.6201,82.6087,52.6316
23,69.5843,84.7826,54.386
24,69.6701,90.2174,49.1228
25,70.2517,82.6087,57.8947
26,72.6354,89.1304,56.1404
27,72.6354,89.1304,56.1404
28,72.6354,89.1304,56.1404
29,72.6354,89.1304,56.1404
30,72.6354,89.1304,56.1404
31,72.6354,89.1304,56.1404
32,72.6354,89.1304,56.1404
33,73.1789,90.2174,56.1404
34,73.1789,90.2174,56.1404
35,73.3028,86.9565,59.6491
36,73.3028,86.9565,59.6491
37,73.5126,89.1304,57.8947
38,73.5126,89.1304,57.8947
39,74.3898,89.1304,59.6491
40,74.5995,91.3044,57.8947
41,74.5995,91.3044,57.8947
42,74.5995,91.3044,57.8947
43,74.5995,91.3044,57.8947
44,74.5995,91.3044,57.8947
45,74.5995,91.3044,57.8947
46,74.5995,91.3044,57.8947
47,74.5995,91.3044,57.8947
48,74.5995,91.3044,57.8947
49,75.143,92.3913,57.8947
50,75.143,92.3913,57.8947
51,75.143,92.3913,57.8947
52,75.143,92.3913,57.8947
53,76.1442,89.1304,63.1579
54,76.1442,89.1304,63.1579
55,76.1442,89.1304,63.1579
56,76.1442,89.1304,63.1579
57,76.1442,89.1304,63.1579
58,76.1442,89.1304,63.1579
59,76.1442,89.1304,63.1579
60,78.566,86.9565,70.1754
61,78.566,86.9565,70.1754
62,78.566,86.9565,70.1754
63,78.6518,92.3913,64.9123
64,78.6518,92.3913,64.9123
65,78.9855,91.3044,66.6667
66,78.9855,91.3044,66.6667
67,78.9855,91.3044,66.6667
68,79.6529,89.1304,70.1754
69,79.6529,89.1304,70.1754
70,79.6529,89.1304,70.1754
71,79.6529,89.1304,70.1754
72,80.9878,84.7826,77.193
73,80.9878,84.7826,77.193
74,80.9878,84.7826,77.193
75,80.9878,84.7826,77.193
76,81.4931,94.5652,68.4211
77,81.4931,94.5652,68.4211
78,81.4931,94.5652,68.4211
79,81.4931,94.5652,68.4211
80,82.704,93.4783,71.9298
81,82.704,93.4783,71.9298
82,82.704,93.4783,71.9298
83,82.704,93.4783,71.9298
84,82.704,93.4783,71.9298
85,82.704,93.4783,71.9298
86,83.8291,86.9565,80.7018
87,83.8291,86.9565,80.7018
88,83.8291,86.9565,80.7018
89,83.8291,86.9565,80.7018
90,83.8291,86.9565,80.7018
91,84.9161,89.1304,80.7018
92,84.9161,89.1304,80.7018
93,84.9161,89.1304,80.7018
94,84.9161,89.1304,80.7018
95,84.9161,89.1304,80.7018
96,84.9161,89.1304,80.7018
97,84.9161,89.1304,80.7018
98,84.9161,89.1304,80.7018
99,85.1259,91.3044,78.9474
100,85.1259,91.3044,78.9474
101,85.1259,91.3044,78.9474
102,85.1259,91.3044,78.9474
103,87.09,93.4783,80.7018
104,87.09,93.4783,80.7018
105,87.09,93.4783,80.7018
106,87.09,93.4783,80.7018
107,87.09,93.4783,80.7018
108,87.09,93.4783,80.7018
109,87.09,93.4783,80.7018
110,87.5477,89.1304,85.9649
111,87.5477,89.1304,85.9649
112,87.5477,89.1304,85.9649
113,87.5477,89.1304,85.9649
114,87.5477,89.1304,85.9649
115,87.5477,89.1304,85.9649
116,87.5477,89.1304,85.9649
117,87.6716,85.8696,89.4737
118,87.9672,93.4783,82.4561
119,87.9672,93.4783,82.4561
120,87.9672,93.4783,82.4561
121,87.9672,93.4783,82.4561
122,89.3879,94.5652,84.2105
123,89.3879,94.5652,84.2105
124,89.3879,94.5652,84.2105
125,89.3879,94.5652,84.2105
126,89.3879,94.5652,84.2105
127,89.3879,94.5652,84.2105
128,89.3879,94.5652,84.2105
129,89.3879,94.5652,84.2105
130,89.3879,94.5652,84.2105
131,89.3879,94.5652,84.2105
132,89.3879,94.5652,84.2105
133,89.3879,94.5652,84.2105
134,89.3879,94.5652,84.2105
135,90.0553,92.3913,87.7193
136,90.0553,92.3913,87.7193
137,90.0553,92.3913,87.7193
138,90.0553,92.3913,87.7193
139,91.1423,94.5652,87.7193
140,91.1423,94.5652,87.7193
141,91.1423,94.5652,87.7193
142,91.1423,94.5652,87.7193
143,91.1423,94.5652,87.7193
144,91.1423,94.5652,87.7193
145,91.1423,94.5652,87.7193
146,91.1423,94.5652,87.7193
147,91.1423,94.5652,87.7193
148,91.1423,94.5652,87.7193
149,91.1423,94.5652,87.7193
150,91.1423,94.5652,87.7193
151,91.1423,94.5652,87.7193
152,91.1423,94.5652,87.7193
153,91.1423,94.5652,87.7193
154,91.1423,94.5652,87.7193
155,91.6857,95.6522,87.7193
156,91.6857,95.6522,87.7193
157,91.6857,95.6522,87.7193
158,91.6857,95.6522,87.7193
159,91.6857,95.6522,87.7193
160,91.6857,95.6522,87.7193
161,91.6857,95.6522,87.7193
162,91.6857,95.6522,87.7193
163,91.6857,95.6522,87.7193
164,91.6857,95.6522,87.7193
165,91.6857,95.6522,87.7193
166,91.6857,95.6522,87.7193
167,91.6857,95.6522,87.7193
168,91.6857,95.6522,87.7193
169,91.6857,95.6522,87.7193
170,91.6857,95.6522,87.7193
171,91.6857,95.6522,87.7193
172,91.6857,95.6522,87.7193
173,91.6857,95.6522,87.7193
174,91.6857,95.6522,87.7193
175,91.6857,95.6522,87.7193
176,91.6857,95.6522,87.7193
177,91.6857,95.6522,87.7193
178,91.6857,95.6522,87.7193
179,91.6857,95.6522,87.7193
180,91.6857,95.6522,87.7193
181,91.6857,95.6522,87.7193
182,91.6857,95.6522,87.7193
183,91.6857,95.6522,87.7193
184,91.6857,95.6522,87.7193
185,91.6857,95.6522,87.7193
186,91.6857,95.6522,87.7193
187,92.5629,95.6522,89.4737
188,92.5629,95.6522,89.4737
189,92.5629,95.6522,89.4737
190,92.5629,95.6522,89.4737
191,92.5629,95.6522,89.4737
192,92.5629,95.6522,89.4737
193,93.2304,93.4783,92.9825
194,93.2304,93.4783,92.9825
195,93.2304,93.4783,92.9825
196,93.2304,93.4783,92.9825
197,93.2304,93.4783,92.9825
198,93.2304,93.4783,92.9825
199,93.2304,93.4783,92.9825
200,93.2304,93.4783,92.9825
201,93.2304,93.4783,92.9825
202,93.2304,93.4783,92.9825
203,93.2304,93.4783,92.9825
204,93.2304,93.4783,92.9825
205,93.2304,93.4783,92.9825
206,93.2304,93.4783,92.9825
207,93.2304,93.4783,92.9825
208,93.2304,93.4783,92.9825
209,93.2304,93.4783,92.9825
210,93.2304,93.4783,92.9825
211,93.2304,93.4783,92.9825
212,93.2304,93.4783,92.9825
213,93.2304,93.4783,92.9825
214,93.2304,93.4783,92.9825
215,93.2304,93.4783,92.9825
216,93.2304,93.4783,92.9825
217,93.2304,93.4783,92.9825
218,93.2304,93.4783,92.9825
219,93.2304,93.4783,92.9825
220,93.2304,93.4783,92.9825
221,93.2304,93.4783,92.9825
222,93.2304,93.4783,92.9825
223,93.2304,93.4783,92.9825
224,93.2304,93.4783,92.9825
225,93.2304,93.4783,92.9825
226,93.2304,93.4783,92.9825
227,93.2304,93.4783,92.9825
228,93.2304,93.4783,92.9825
229,93.2304,93.4783,92.9825
230,93.2304,93.4783,92.9825
231,93.2304,93.4783,92.9825
232,93.2304,93.4783,92.9825
233,93.2304,93.4783,92.9825
234,93.2304,93.4783,92.9825
235,93.2304,93.4783,92.9825
236,93.2304,93.4783,92.9825
237,93.2304,93.4783,92.9825
238,93.2304,93.4783,92.9825
239,93.2304,93.4783,92.9825
240,93.2304,93.4783,92.9825
241,93.2304,93.4783,92.9825
242,93.2304,93.4783,92.9825
243,93.2304,93.4783,92.9825
244,93.2304,93.4783,92.9825
245,93.2304,93.4783,92.9825
246,93.2304,93.4783,92.9825
247,93.2304,93.4783,92.9825
248,93.2304,93.4783,92.9825
249,93.2304,93.4783,92.9825
250,93.2304,93.4783,92.9825
251,93.2304,93.4783,92.9825
252,93.2304,93.4783,92.9825
253,93.2304,93.4783,92.9825
254,93.2304,93.4783,92.9825
255,93.2304,93.4783,92.9825
256,93.2304,93.4783,92.9825
257,93.2304,93.4783,92.9825
258,93.2304,93.4783,92.9825
259,93.2304,93.4783,92.9825
260,93.2304,93.4783,92.9825
261,93.2304,93.4783,92.9825
262,93.2304,93.4783,92.9825
263,93.2304,93.4783,92.9825
264,93.2304,93.4783,92.9825
265,93.2304,93.4783,92.9825
266,93.2304,93.4783,92.9825
267,93.2304,93.4783,92.9825
268,93.2304,93.4783,92.9825
269,93.2304,93.4783,92.9825
270,93.2304,93.4783,92.9825
271,93.2304,93.4783,92.9825
272,93.2304,93.4783,92.9825
273,93.2304,93.4783,92.9825
274,93.2304,93.4783,92.9825
275,93.2304,93.4783,92.9825
276,93.2304,93.4783,92.9825
277,93.2304,93.4783,92.9825
278,93.2304,93.4783,92.9825
279,93.2304,93.4783,92.9825
280,93.2304,93.4783,92.9825
281,93.2304,93.4783,92.9825
282,93.2304,93.4783,92.9825
283,93.2304,93.4783,92.9825
284,93.2304,93.4783,92.9825
285,93.2304,93.4783,92.9825
286,93.2304,93.4783,92.9825
287,93.2304,93.4783,92.9825
288,93.2304,93.4783,92.9825
289,93.2304,93.4783,92.9825
290,93.2304,93.4783,92.9825
291,93.2304,93.4783,92.9825
292,93.2304,93.4783,92.9825
293,93.2304,93.4783,92.9825
294,93.2304,93.4783,92.9825
295,93.2304,93.4783,92.9825
296,93.2304,93.4783,92.9825
297,93.2304,93.4783,92.9825
298,93.2304,93.4783,92.9825
299,93.2304,93.4783,92.9825
300,93.2304,93.4783,92.9825
