n_gen,%agr,%clas,%red
2,54.3764,77.1739,31.5789
3,54.3764,77.1739,31.5789
4,54.3764,77.1739,31.5789
5,58.6384,80.4348,36.8421
6,58.6384,80.4348,36.8421
7,59.9352,84.7826,35.0877
8,59.9352,84.7826,35.0877
9,60.6884,88.0435,33.3333
10,61.6895,84.7826,38.5965
11,61.6895,84.7826,38.5965
12,61.6895,84.7826,38.5965
13,61.6895,84.7826,38.5965
14,61.8135,81.5217,42.1053
15,63.6537,86.9565,40.3509
16,64.5309,86.9565,42.1053
17,65.1983,84.7826,45.614
18,65.1983,84.7826,45.614
19,65.532,83.6956,47.3684
20,65.532,83.6956,47.3684
21,65.8657,82.6087,49.1228
22,65.8657,82.6087,49.1228
23,66.2853,86.9565,45.614
24,66.2853,86.9565,45.614
25,68.9169,86.9565,50.8772
26,68.9169,86.9565,50.8772
27,68.9169,86.9565,50.8772
28,70.881,89.1304,52.6316
29,70.881,89.1304,52.6316
30,70.881,89.1304,52.6316
31,70.881,89.1304,52.6316
32,70.881,89.1304,52.6316
33,70.881,89.1304,52.6316
34,72.2159,84.7826,59.6491
35,72.2159,84.7826,59.6491
36,72.2159,84.7826,59.6491
37,72.2159,84.7826,59.6491
38,72.2159,84.7826,59.6491
39,72.2159,84.7826,59.6491
40,72.2159,84.7826,59.6491
41,73.0931,84.7826,61.4035
42,73.0931,84.7826,61.4035
43,74.18,86.9565,61.4035
44,74.18,86.9565,61.4035
45,74.18,86.9565,61.4035
46,74.18,86.9565,61.4035
47,74.18,86.9565,61.4035
48,74.18,86.9565,61.4035
49,74.3898,89.1304,59.6491
50,80.6159,94.5652,66.6667
51,80.6159,94.5652,66.6667
52,80.6159,94.5652,66.6667
53,80.6159,94.5652,66.6667
54,80.6159,94.5652,66.6667
55,80.6159,94.5652,66.6667
56,80.6159,94.5652,66.6667
57,80.6159,94.5652,66.6667
58,80.6159,94.5652,66.6667
59,80.6159,94.5652,66.6667
60,80.6159,94.5652,66.6667
61,80.6159,94.5652,66.6667
62,80.6159,94.5652,66.6667
63,80.6159,94.5652,66.6667
64,80.6159,94.5652,66.6667
65,80.6159,94.5652,66.6667
66,80.6159,94.5652,66.6667
67,80.6159,94.5652,66.6667
68,80.6159,94.5652,66.6667
69,80.6159,94.5652,66.6667
70,80.6159,94.5652,66.6667
71,80.6159,94.5652,66.6667
72,80.6159,94.5652,66.6667
73,80.6159,94.5652,66.6667
74,80.6159,94.5652,66.6667
75,80.6159,94.5652,66.6667
76,80.6159,94.5652,66.6667
77,80.6159,94.5652,66.6667
78,80.8638,88.0435,73.6842
79,80.8638,88.0435,73.6842
80,80.8638,88.0435,73.6842
81,80.8638,88.0435,73.6842
82,80.8638,88.0435,73.6842
83,81.6171,91.3044,71.9298
84,81.6171,91.3044,71.9298
85,82.2845,89.1304,75.4386
86,82.2845,89.1304,75.4386
87,82.2845,89.1304,75.4386
88,82.2845,89.1304,75.4386
89,82.2845,89.1304,75.4386
90,82.2845,89.1304,75.4386
91,82.2845,89.1304,75.4386
92,82.2845,89.1304,75.4386
93,82.2845,89.1304,75.4386
94,82.2845,89.1304,75.4386
95,82.2845,89.1304,75.4386
96,82.2845,89.1304,75.4386
97,82.2845,89.1304,75.4386
98,82.4085,85.8696,78.9474
99,85.3356,93.4783,77.193
100,85.3356,93.4783,77.193
101,85.3356,93.4783,77.193
102,85.3356,93.4783,77.193
103,85.3356,93.4783,77.193
104,85.3356,93.4783,77.193
105,85.3356,93.4783,77.193
106,86.5465,92.3913,80.7018
107,86.5465,92.3913,80.7018
108,86.5465,92.3913,80.7018
109,86.5465,92.3913,80.7018
110,86.5465,92.3913,80.7018
111,86.5465,92.3913,80.7018
112,86.5465,92.3913,80.7018
113,86.5465,92.3913,80.7018
114,86.5465,92.3913,80.7018
115,86.5465,92.3913,80.7018
116,86.5465,92.3913,80.7018
117,86.5465,92.3913,80.7018
118,86.8802,91.3044,82.4561
119,87.09,93.4783,80.7018
120,87.6716,85.8696,89.4737
121,87.6716,85.8696,89.4737
122,87.6716,85.8696,89.4737
123,88.5107,94.5652,82.4561
124,88.5107,94.5652,82.4561
125,88.6346,91.3044,85.9649
126,88.6346,91.3044,85.9649
127,88.6346,91.3044,85.9649
128,88.6346,91.3044,85.9649
129,88.6346,91.3044,85.9649
130,88.6346,91.3044,85.9649
131,88.6346,91.3044,85.9649
132,89.1781,92.3913,85.9649
133,89.1781,92.3913,85.9649
134,89.1781,92.3913,85.9649
135,89.1781,92.3913,85.9649
136,89.1781,92.3913,85.9649
137,89.1781,92.3913,85.9649
138,89.1781,92.3913,85.9649
139,89.1781,92.3913,85.9649
140,89.1781,92.3913,85.9649
141,90.0553,92.3913,87.7193
142,90.0553,92.3913,87.7193
143,90.0553,92.3913,87.7193
144,90.0553,92.3913,87.7193
145,90.0553,92.3913,87.7193
146,90.0553,92.3913,87.7193
147,90.0553,92.3913,87.7193
148,90.0553,92.3913,87.7193
149,90.0553,92.3913,87.7193
150,90.0553,92.3913,87.7193
151,90.0553,92.3913,87.7193
152,90.2651,94.5652,85.9649
153,90.5988,93.4783,87.7193
154,90.5988,93.4783,87.7193
155,90.5988,93.4783,87.7193
156,90.5988,93.4783,87.7193
157,90.5988,93.4783,87.7193
158,90.5988,93.4783,87.7193
159,90.5988,93.4783,87.7193
160,90.5988,93.4783,87.7193
161,90.5988,93.4783,87.7193
162,90.5988,93.4783,87.7193
163,90.5988,93.4783,87.7193
164,90.5988,93.4783,87.7193
165,90.9325,92.3913,89.4737
166,90.9325,92.3913,89.4737
167,90.9325,92.3913,89.4737
168,90.9325,92.3913,89.4737
169,90.9325,92.3913,89.4737
170,91.476,93.4783,89.4737
171,91.476,93.4783,89.4737
172,91.476,93.4783,89.4737
173,91.476,93.4783,89.4737
174,91.476,93.4783,89.4737
175,91.476,93.4783,89.4737
176,91.476,93.4783,89.4737
177,91.476,93.4783,89.4737
178,91.476,93.4783,89.4737
179,91.476,93.4783,89.4737
180,91.476,93.4783,89.4737
181,91.476,93.4783,89.4737
182,91.476,93.4783,89.4737
183,91.476,93.4783,89.4737
184,91.476,93.4783,89.4737
185,91.476,93.4783,89.4737
186,91.476,93.4783,89.4737
187,91.476,93.4783,89.4737
188,91.476,93.4783,89.4737
189,91.476,93.4783,89.4737
190,91.476,93.4783,89.4737
191,91.476,93.4783,89.4737
192,91.476,93.4783,89.4737
193,91.8097,92.3913,91.2281
194,91.8097,92.3913,91.2281
195,91.8097,92.3913,91.2281
196,91.8097,92.3913,91.2281
197,91.8097,92.3913,91.2281
