n_gen,%agr,%clas,%red
2,57.0557,91.3044,22.807
3,57.5133,86.9565,28.0702
4,62.7765,86.9565,38.5965
5,64.4069,90.2174,38.5965
6,64.6167,92.3913,36.8421
7,67.706,88.0435,47.3684
8,67.706,88.0435,47.3684
9,68.2494,89.1304,47.3684
10,68.9169,86.9565,50.8772
11,70.5473,90.2174,50.8772
12,72.3017,90.2174,54.386
13,72.8452,91.3044,54.386
14,73.1789,90.2174,56.1404
15,73.3886,92.3913,54.386
16,74.2658,92.3913,56.1404
17,76.0202,92.3913,59.6491
18,76.6876,90.2174,63.1579
19,77.2311,91.3044,63.1579
20,78.1083,91.3044,64.9123
21,78.1083,91.3044,64.9123
22,78.1083,91.3044,64.9123
23,78.442,90.2174,66.6667
24,78.6518,92.3913,64.9123
25,79.529,92.3913,66.6667
26,79.529,92.3913,66.6667
27,79.529,92.3913,66.6667
28,79.529,92.3913,66.6667
29,79.529,92.3913,66.6667
30,79.529,92.3913,66.6667
31,79.529,92.3913,66.6667
32,79.529,92.3913,66.6667
33,80.0725,93.4783,66.6667
34,80.0725,93.4783,66.6667
35,80.0725,93.4783,66.6667
36,80.0725,93.4783,66.6667
37,80.0725,93.4783,66.6667
38,80.0725,93.4783,66.6667
39,80.0725,93.4783,66.6667
40,80.0725,93.4783,66.6667
41,80.0725,93.4783,66.6667
42,80.0725,93.4783,66.6667
43,80.0725,93.4783,66.6667
44,80.0725,93.4783,66.6667
45,80.0725,93.4783,66.6667
46,80.0725,93.4783,66.6667
47,80.0725,93.4783,66.6667
48,80.0725,93.4783,66.6667
49,80.0725,93.4783,66.6667
50,80.0725,93.4783,66.6667
51,80.0725,93.4783,66.6667
52,80.0725,93.4783,66.6667
53,80.0725,93.4783,66.6667
54,80.0725,93.4783,66.6667
55,80.0725,93.4783,66.6667
56,80.0725,93.4783,66.6667
57,80.0725,93.4783,66.6667
58,80.0725,93.4783,66.6667
59,80.0725,93.4783,66.6667
60,80.0725,93.4783,66.6667
61,80.0725,93.4783,66.6667
62,80.0725,93.4783,66.6667
63,80.0725,93.4783,66.6667
64,80.0725,93.4783,66.6667
65,80.0725,93.4783,66.6667
66,80.0725,93.4783,66.6667
67,80.0725,93.4783,66.6667
68,80.0725,93.4783,66.6667
69,80.0725,93.4783,66.6667
70,80.0725,93.4783,66.6667
71,80.0725,93.4783,66.6667
72,80.0725,93.4783,66.6667
73,80.0725,93.4783,66.6667
74,80.0725,93.4783,66.6667
75,80.0725,93.4783,66.6667
76,80.0725,93.4783,66.6667
77,80.0725,93.4783,66.6667
78,80.0725,93.4783,66.6667
79,80.0725,93.4783,66.6667
80,80.0725,93.4783,66.6667
81,80.0725,93.4783,66.6667
82,80.0725,93.4783,66.6667
83,80.0725,93.4783,66.6667
84,80.0725,93.4783,66.6667
85,80.0725,93.4783,66.6667
86,80.0725,93.4783,66.6667
87,80.0725,93.4783,66.6667
88,80.0725,93.4783,66.6667
89,80.0725,93.4783,66.6667
90,80.0725,93.4783,66.6667
91,80.0725,93.4783,66.6667
92,80.0725,93.4783,66.6667
93,80.0725,93.4783,66.6667
94,80.0725,93.4783,66.6667
95,80.0725,93.4783,66.6667
96,80.0725,93.4783,66.6667
97,80.0725,93.4783,66.6667
98,80.0725,93.4783,66.6667
99,80.0725,93.4783,66.6667
100,80.0725,93.4783,66.6667
101,80.0725,93.4783,66.6667
102,80.0725,93.4783,66.6667
103,80.0725,93.4783,66.6667
104,80.0725,93.4783,66.6667
105,80.0725,93.4783,66.6667
106,80.0725,93.4783,66.6667
107,80.0725,93.4783,66.6667
108,80.0725,93.4783,66.6667
109,80.0725,93.4783,66.6667
110,80.0725,93.4783,66.6667
111,80.0725,93.4783,66.6667
112,80.0725,93.4783,66.6667
113,80.0725,93.4783,66.6667
114,80.0725,93.4783,66.6667
115,80.0725,93.4783,66.6667
116,80.0725,93.4783,66.6667
117,80.0725,93.4783,66.6667
118,80.0725,93.4783,66.6667
119,80.0725,93.4783,66.6667
120,80.0725,93.4783,66.6667
121,80.0725,93.4783,66.6667
122,80.0725,93.4783,66.6667
123,80.0725,93.4783,66.6667
124,80.0725,93.4783,66.6667
125,80.0725,93.4783,66.6667
126,80.0725,93.4783,66.6667
127,80.0725,93.4783,66.6667
128,80.0725,93.4783,66.6667
129,80.0725,93.4783,66.6667
130,80.0725,93.4783,66.6667
131,80.0725,93.4783,66.6667
132,80.0725,93.4783,66.6667
133,80.0725,93.4783,66.6667
134,80.0725,93.4783,66.6667
135,80.0725,93.4783,66.6667
136,80.0725,93.4783,66.6667
137,80.0725,93.4783,66.6667
138,80.0725,93.4783,66.6667
139,80.0725,93.4783,66.6667
140,80.0725,93.4783,66.6667
141,80.0725,93.4783,66.6667
142,80.0725,93.4783,66.6667
143,80.0725,93.4783,66.6667
144,80.0725,93.4783,66.6667
145,80.0725,93.4783,66.6667
146,80.0725,93.4783,66.6667
147,80.0725,93.4783,66.6667
148,80.0725,93.4783,66.6667
149,80.0725,93.4783,66.6667
150,80.0725,93.4783,66.6667
151,80.0725,93.4783,66.6667
152,80.0725,93.4783,66.6667
153,80.0725,93.4783,66.6667
154,80.0725,93.4783,66.6667
155,80.0725,93.4783,66.6667
156,80.0725,93.4783,66.6667
157,80.0725,93.4783,66.6667
158,80.0725,93.4783,66.6667
159,80.0725,93.4783,66.6667
160,80.0725,93.4783,66.6667
161,80.0725,93.4783,66.6667
162,80.0725,93.4783,66.6667
163,80.0725,93.4783,66.6667
164,80.0725,93.4783,66.6667
165,80.0725,93.4783,66.6667
166,80.0725,93.4783,66.6667
167,80.0725,93.4783,66.6667
168,80.0725,93.4783,66.6667
169,80.0725,93.4783,66.6667
170,80.0725,93.4783,66.6667
171,80.0725,93.4783,66.6667
172,80.0725,93.4783,66.6667
173,80.0725,93.4783,66.6667
174,80.0725,93.4783,66.6667
175,80.0725,93.4783,66.6667
176,80.0725,93.4783,66.6667
177,80.0725,93.4783,66.6667
178,80.0725,93.4783,66.6667
179,80.0725,93.4783,66.6667
180,80.0725,93.4783,66.6667
181,80.0725,93.4783,66.6667
182,80.0725,93.4783,66.6667
183,80.0725,93.4783,66.6667
184,80.0725,93.4783,66.6667
185,80.0725,93.4783,66.6667
186,80.0725,93.4783,66.6667
187,80.0725,93.4783,66.6667
188,80.0725,93.4783,66.6667
189,80.0725,93.4783,66.6667
190,80.0725,93.4783,66.6667
191,80.0725,93.4783,66.6667
192,80.0725,93.4783,66.6667
193,80.0725,93.4783,66.6667
194,80.0725,93.4783,66.6667
195,80.0725,93.4783,66.6667
196,80.0725,93.4783,66.6667
197,80.0725,93.4783,66.6667
198,80.0725,93.4783,66.6667
199,80.0725,93.4783,66.6667
200,80.0725,93.4783,66.6667
201,80.0725,93.4783,66.6667
202,80.0725,93.4783,66.6667
203,80.0725,93.4783,66.6667
204,80.0725,93.4783,66.6667
205,80.0725,93.4783,66.6667
206,80.0725,93.4783,66.6667
207,80.0725,93.4783,66.6667
208,80.0725,93.4783,66.6667
209,80.0725,93.4783,66.6667
210,80.0725,93.4783,66.6667
211,80.0725,93.4783,66.6667
212,80.0725,93.4783,66.6667
213,80.0725,93.4783,66.6667
214,80.0725,93.4783,66.6667
215,80.0725,93.4783,66.6667
216,80.0725,93.4783,66.6667
217,80.0725,93.4783,66.6667
218,80.0725,93.4783,66.6667
219,80.0725,93.4783,66.6667
220,80.0725,93.4783,66.6667
221,80.0725,93.4783,66.6667
222,80.0725,93.4783,66.6667
223,80.0725,93.4783,66.6667
224,80.0725,93.4783,66.6667
225,80.0725,93.4783,66.6667
226,80.0725,93.4783,66.6667
227,80.0725,93.4783,66.6667
228,80.0725,93.4783,66.6667
229,80.0725,93.4783,66.6667
230,80.0725,93.4783,66.6667
231,80.0725,93.4783,66.6667
232,80.0725,93.4783,66.6667
233,80.0725,93.4783,66.6667
234,80.0725,93.4783,66.6667
235,80.0725,93.4783,66.6667
236,80.0725,93.4783,66.6667
237,80.0725,93.4783,66.6667
238,80.0725,93.4783,66.6667
239,80.0725,93.4783,66.6667
240,80.0725,93.4783,66.6667
241,80.0725,93.4783,66.6667
242,80.0725,93.4783,66.6667
243,80.0725,93.4783,66.6667
244,80.0725,93.4783,66.6667
245,80.0725,93.4783,66.6667
246,80.0725,93.4783,66.6667
247,80.0725,93.4783,66.6667
248,80.0725,93.4783,66.6667
249,80.0725,93.4783,66.6667
250,80.0725,93.4783,66.6667
251,80.0725,93.4783,66.6667
252,80.0725,93.4783,66.6667
253,80.0725,93.4783,66.6667
254,80.0725,93.4783,66.6667
255,80.0725,93.4783,66.6667
256,80.0725,93.4783,66.6667
257,80.0725,93.4783,66.6667
258,80.0725,93.4783,66.6667
259,80.0725,93.4783,66.6667
260,80.0725,93.4783,66.6667
261,80.0725,93.4783,66.6667
262,80.0725,93.4783,66.6667
263,80.0725,93.4783,66.6667
264,80.0725,93.4783,66.6667
265,80.0725,93.4783,66.6667
266,80.0725,93.4783,66.6667
267,80.0725,93.4783,66.6667
268,80.0725,93.4783,66.6667
269,80.0725,93.4783,66.6667
270,80.0725,93.4783,66.6667
271,80.0725,93.4783,66.6667
272,80.0725,93.4783,66.6667
273,80.0725,93.4783,66.6667
274,80.0725,93.4783,66.6667
275,80.0725,93.4783,66.6667
276,80.0725,93.4783,66.6667
277,80.0725,93.4783,66.6667
278,80.0725,93.4783,66.6667
279,80.0725,93.4783,66.6667
280,80.0725,93.4783,66.6667
281,80.0725,93.4783,66.6667
282,80.0725,93.4783,66.6667
283,80.0725,93.4783,66.6667
284,80.0725,93.4783,66.6667
285,80.0725,93.4783,66.6667
286,80.0725,93.4783,66.6667
287,80.0725,93.4783,66.6667
288,80.0725,93.4783,66.6667
289,80.0725,93.4783,66.6667
290,80.0725,93.4783,66.6667
291,80.0725,93.4783,66.6667
292,80.0725,93.4783,66.6667
293,80.0725,93.4783,66.6667
294,80.0725,93.4783,66.6667
295,80.0725,93.4783,66.6667
296,80.0725,93.4783,66.6667
297,80.0725,93.4783,66.6667
298,80.0725,93.4783,66.6667
299,80.0725,93.4783,66.6667
300,80.0725,93.4783,66.6667
