n_cooling,%agr,%clas,%red
0,57.5133,86.9565,28.0702
1,58.9722,79.3478,38.5965
2,66.7429,82.6087,50.8772
3,68.2494,89.1304,47.3684
4,68.5831,88.0435,49.1228
5,68.5831,88.0435,49.1228
6,68.5831,88.0435,49.1228
7,68.5831,88.0435,49.1228
8,68.9169,86.9565,50.8772
9,70.5473,90.2174,50.8772
10,71.4245,90.2174,52.6316
11,71.4245,90.2174,52.6316
12,71.4245,90.2174,52.6316
13,71.4245,90.2174,52.6316
14,71.4245,90.2174,52.6316
15,71.4245,90.2174,52.6316
16,71.4245,90.2174,52.6316
17,71.4245,90.2174,52.6316
18,71.4245,90.2174,52.6316
19,71.4245,90.2174,52.6316
20,72.5496,83.6956,61.4035
21,72.9691,88.0435,57.8947
22,72.9691,88.0435,57.8947
23,72.9691,88.0435,57.8947
24,72.9691,88.0435,57.8947
25,72.9691,88.0435,57.8947
26,72.9691,88.0435,57.8947
27,72.9691,88.0435,57.8947
28,72.9691,88.0435,57.8947
29,72.9691,88.0435,57.8947
30,72.9691,88.0435,57.8947
31,72.9691,88.0435,57.8947
32,72.9691,88.0435,57.8947
33,72.9691,88.0435,57.8947
34,72.9691,88.0435,57.8947
35,72.9691,88.0435,57.8947
36,72.9691,88.0435,57.8947
37,72.9691,88.0435,57.8947
38,72.9691,88.0435,57.8947
39,72.9691,88.0435,57.8947
40,72.9691,88.0435,57.8947
41,72.9691,88.0435,57.8947
42,72.9691,88.0435,57.8947
43,72.9691,88.0435,57.8947
44,72.9691,88.0435,57.8947
45,72.9691,88.0435,57.8947
46,72.9691,88.0435,57.8947
47,72.9691,88.0435,57.8947
48,72.9691,88.0435,57.8947
49,72.9691,88.0435,57.8947
50,72.9691,88.0435,57.8947
51,72.9691,88.0435,57.8947
52,73.6365,85.8696,61.4035
53,73.6365,85.8696,61.4035
54,73.6365,85.8696,61.4035
55,73.6365,85.8696,61.4035
56,73.6365,85.8696,61.4035
57,73.6365,85.8696,61.4035
58,73.6365,85.8696,61.4035
59,73.6365,85.8696,61.4035
60,73.6365,85.8696,61.4035
61,73.6365,85.8696,61.4035
62,73.6365,85.8696,61.4035
63,73.6365,85.8696,61.4035
64,73.6365,85.8696,61.4035
65,73.6365,85.8696,61.4035
66,73.6365,85.8696,61.4035
67,73.6365,85.8696,61.4035
68,73.6365,85.8696,61.4035
69,73.6365,85.8696,61.4035
70,73.6365,85.8696,61.4035
71,73.6365,85.8696,61.4035
72,73.6365,85.8696,61.4035
73,74.304,83.6956,64.9123
74,74.7235,88.0435,61.4035
75,74.7235,88.0435,61.4035
76,74.7235,88.0435,61.4035
77,74.7235,88.0435,61.4035
78,74.7235,88.0435,61.4035
79,74.7235,88.0435,61.4035
80,74.7235,88.0435,61.4035
81,74.7235,88.0435,61.4035
82,74.7235,88.0435,61.4035
83,74.7235,88.0435,61.4035
84,74.7235,88.0435,61.4035
85,74.7235,88.0435,61.4035
86,74.7235,88.0435,61.4035
87,75.7246,84.7826,66.6667
88,75.7246,84.7826,66.6667
89,75.7246,84.7826,66.6667
90,75.7246,84.7826,66.6667
91,75.7246,84.7826,66.6667
92,75.7246,84.7826,66.6667
93,75.7246,84.7826,66.6667
94,75.7246,84.7826,66.6667
95,75.7246,84.7826,66.6667
96,75.7246,84.7826,66.6667
97,75.7246,84.7826,66.6667
98,75.7246,84.7826,66.6667
99,75.7246,84.7826,66.6667
100,75.7246,84.7826,66.6667
101,75.7246,84.7826,66.6667
102,75.7246,84.7826,66.6667
103,75.7246,84.7826,66.6667
104,75.7246,84.7826,66.6667
105,75.7246,84.7826,66.6667
106,75.7246,84.7826,66.6667
107,75.7246,84.7826,66.6667
108,75.7246,84.7826,66.6667
109,75.7246,84.7826,66.6667
110,75.7246,84.7826,66.6667
111,75.7246,84.7826,66.6667
112,75.7246,84.7826,66.6667
113,75.7246,84.7826,66.6667
114,75.7246,84.7826,66.6667
115,75.7246,84.7826,66.6667
116,75.7246,84.7826,66.6667
117,75.7246,84.7826,66.6667
118,75.7246,84.7826,66.6667
119,75.7246,84.7826,66.6667
120,75.7246,84.7826,66.6667
121,75.7246,84.7826,66.6667
122,75.7246,84.7826,66.6667
123,75.7246,84.7826,66.6667
124,75.7246,84.7826,66.6667
125,75.7246,84.7826,66.6667
126,75.7246,84.7826,66.6667
127,75.7246,84.7826,66.6667
128,75.7246,84.7826,66.6667
129,75.7246,84.7826,66.6667
130,75.7246,84.7826,66.6667
131,75.7246,84.7826,66.6667
132,75.7246,84.7826,66.6667
133,75.7246,84.7826,66.6667
134,75.7246,84.7826,66.6667
135,75.7246,84.7826,66.6667
136,75.7246,84.7826,66.6667
137,75.7246,84.7826,66.6667
138,75.7246,84.7826,66.6667
139,75.7246,84.7826,66.6667
140,75.7246,84.7826,66.6667
141,75.7246,84.7826,66.6667
142,75.7246,84.7826,66.6667
143,75.7246,84.7826,66.6667
144,75.7246,84.7826,66.6667
145,75.7246,84.7826,66.6667
146,75.7246,84.7826,66.6667
147,75.7246,84.7826,66.6667
148,75.7246,84.7826,66.6667
149,75.7246,84.7826,66.6667
150,77.479,84.7826,70.1754
151,80.1964,90.2174,70.1754
