n_gen,%agr,%clas,%red
2,58.0691,87.8049,28.3333
3,63.0081,92.6829,33.3333
4,63.0081,92.6829,33.3333
5,63.8415,92.6829,35
6,65.061,95.1219,35
7,66.3415,92.6829,40
8,66.7886,90.2439,43.3333
9,68.4553,90.2439,46.6667
10,70.5081,92.6829,48.3333
11,70.5081,92.6829,48.3333
12,73.0081,92.6829,53.3333
13,74.6748,92.6829,56.6667
14,78.7805,97.561,60
15,78.7805,97.561,60
16,78.7805,97.561,60
17,78.7805,97.561,60
18,78.7805,97.561,60
19,78.7805,97.561,60
20,78.7805,97.561,60
21,78.7805,97.561,60
22,79.1667,100,58.3333
23,79.1667,100,58.3333
24,79.1667,100,58.3333
25,79.1667,100,58.3333
26,79.1667,100,58.3333
27,80,100,60
28,80,100,60
29,80,100,60
30,81.6667,100,63.3333
31,81.6667,100,63.3333
32,82.5,100,65
33,82.5,100,65
34,82.5,100,65
35,83.3333,100,66.6667
36,83.3333,100,66.6667
37,83.3333,100,66.6667
38,84.1667,100,68.3333
39,85,100,70
40,85,100,70
41,85,100,70
42,85,100,70
43,85,100,70
44,85,100,70
45,85,100,70
46,85,100,70
47,85,100,70
48,85,100,70
49,85,100,70
50,85,100,70
51,85,100,70
52,85,100,70
53,85,100,70
54,85,100,70
55,85,100,70
56,85,100,70
57,85,100,70
58,85,100,70
59,85,100,70
60,85.8333,100,71.6667
61,85.8333,100,71.6667
62,85.8333,100,71.6667
63,85.8333,100,71.6667
64,85.8333,100,71.6667
65,85.8333,100,71.6667
66,85.8333,100,71.6667
67,85.8333,100,71.6667
68,85.8333,100,71.6667
69,85.8333,100,71.6667
70,85.8333,100,71.6667
71,85.8333,100,71.6667
72,85.8333,100,71.6667
73,85.8333,100,71.6667
74,85.8333,100,71.6667
75,85.8333,100,71.6667
76,85.8333,100,71.6667
77,85.8333,100,71.6667
78,85.8333,100,71.6667
79,85.8333,100,71.6667
80,85.8333,100,71.6667
81,85.8333,100,71.6667
82,85.8333,100,71.6667
83,85.8333,100,71.6667
84,85.8333,100,71.6667
85,85.8333,100,71.6667
86,85.8333,100,71.6667
87,85.8333,100,71.6667
88,85.8333,100,71.6667
89,85.8333,100,71.6667
