n_gen,%agr,%clas,%red
0,54.6748,92.6829,16.6667
1,54.6748,92.6829,16.6667
2,55.9553,90.2439,21.6667
3,55.9553,90.2439,21.6667
4,55.9553,90.2439,21.6667
5,56.3415,92.6829,20
6,56.3415,92.6829,20
7,56.3415,92.6829,20
8,56.3415,92.6829,20
9,56.3415,92.6829,20
10,56.3415,92.6829,20
11,57.561,95.1219,20
12,57.561,95.1219,20
13,57.561,95.1219,20
14,57.9472,97.561,18.3333
15,60.4472,97.561,23.3333
16,60.4472,97.561,23.3333
17,60.4472,97.561,23.3333
18,60.4472,97.561,23.3333
19,60.4472,97.561,23.3333
20,60.8333,100,21.6667
21,60.8333,100,21.6667
22,60.8333,100,21.6667
23,61.6667,100,23.3333
24,62.5,100,25
25,62.5,100,25
26,62.5,100,25
27,62.5,100,25
28,62.5,100,25
29,62.5,100,25
30,62.5,100,25
31,62.5,100,25
32,62.5,100,25
33,62.5,100,25
34,62.5,100,25
35,62.5,100,25
36,62.5,100,25
37,62.5,100,25
38,62.5,100,25
39,62.5,100,25
40,62.5,100,25
41,62.5,100,25
42,62.5,100,25
43,62.5,100,25
44,62.5,100,25
45,62.5,100,25
46,62.5,100,25
47,62.5,100,25
48,63.3333,100,26.6667
49,63.3333,100,26.6667
50,63.3333,100,26.6667
51,63.3333,100,26.6667
52,63.3333,100,26.6667
53,63.3333,100,26.6667
54,63.3333,100,26.6667
55,63.3333,100,26.6667
56,63.3333,100,26.6667
57,63.3333,100,26.6667
58,63.3333,100,26.6667
59,63.3333,100,26.6667
60,63.3333,100,26.6667
61,63.3333,100,26.6667
62,63.3333,100,26.6667
63,63.3333,100,26.6667
64,63.3333,100,26.6667
65,63.3333,100,26.6667
66,64.1667,100,28.3333
67,64.1667,100,28.3333
68,64.1667,100,28.3333
69,64.1667,100,28.3333
70,64.1667,100,28.3333
71,64.1667,100,28.3333
72,64.1667,100,28.3333
73,64.1667,100,28.3333
74,64.1667,100,28.3333
75,64.1667,100,28.3333
76,64.1667,100,28.3333
77,64.1667,100,28.3333
78,64.1667,100,28.3333
79,65,100,30
80,65,100,30
81,65,100,30
82,65,100,30
83,65,100,30
84,65.8333,100,31.6667
85,65.8333,100,31.6667
86,65.8333,100,31.6667
87,65.8333,100,31.6667
88,66.6667,100,33.3333
89,66.6667,100,33.3333
90,66.6667,100,33.3333
91,66.6667,100,33.3333
92,66.6667,100,33.3333
93,66.6667,100,33.3333
94,66.6667,100,33.3333
95,66.6667,100,33.3333
96,66.6667,100,33.3333
97,66.6667,100,33.3333
98,66.6667,100,33.3333
99,66.6667,100,33.3333
100,66.6667,100,33.3333
101,66.6667,100,33.3333
102,66.6667,100,33.3333
103,66.6667,100,33.3333
104,66.6667,100,33.3333
105,66.6667,100,33.3333
106,66.6667,100,33.3333
107,66.6667,100,33.3333
108,66.6667,100,33.3333
109,66.6667,100,33.3333
110,66.6667,100,33.3333
111,66.6667,100,33.3333
112,66.6667,100,33.3333
113,66.6667,100,33.3333
114,66.6667,100,33.3333
115,67.1138,97.561,36.6667
116,67.1138,97.561,36.6667
117,67.5,100,35
118,67.5,100,35
119,67.5,100,35
120,68.3333,100,36.6667
121,68.3333,100,36.6667
122,68.3333,100,36.6667
123,68.7805,97.561,40
124,68.7805,97.561,40
125,68.7805,97.561,40
126,68.7805,97.561,40
127,68.7805,97.561,40
128,69.1667,100,38.3333
129,69.1667,100,38.3333
130,69.1667,100,38.3333
131,69.1667,100,38.3333
132,69.1667,100,38.3333
133,69.1667,100,38.3333
134,69.1667,100,38.3333
135,69.1667,100,38.3333
136,69.1667,100,38.3333
137,69.1667,100,38.3333
138,69.1667,100,38.3333
139,69.1667,100,38.3333
140,69.1667,100,38.3333
141,69.1667,100,38.3333
142,69.1667,100,38.3333
143,69.1667,100,38.3333
144,69.1667,100,38.3333
145,69.1667,100,38.3333
146,69.1667,100,38.3333
147,69.1667,100,38.3333
148,69.1667,100,38.3333
149,69.1667,100,38.3333
150,69.1667,100,38.3333
151,70.8333,100,41.6667
152,70.8333,100,41.6667
153,70.8333,100,41.6667
154,70.8333,100,41.6667
155,70.8333,100,41.6667
156,70.8333,100,41.6667
157,70.8333,100,41.6667
158,70.8333,100,41.6667
159,70.8333,100,41.6667
160,70.8333,100,41.6667
161,70.8333,100,41.6667
162,70.8333,100,41.6667
163,70.8333,100,41.6667
164,70.8333,100,41.6667
165,70.8333,100,41.6667
166,70.8333,100,41.6667
167,70.8333,100,41.6667
168,70.8333,100,41.6667
169,70.8333,100,41.6667
170,70.8333,100,41.6667
171,70.8333,100,41.6667
172,70.8333,100,41.6667
173,70.8333,100,41.6667
174,71.6667,100,43.3333
175,71.6667,100,43.3333
176,72.1138,97.561,46.6667
177,72.1138,97.561,46.6667
178,72.1138,97.561,46.6667
179,72.1138,97.561,46.6667
180,72.5,100,45
181,72.5,100,45
182,72.5,100,45
183,72.5,100,45
184,72.5,100,45
185,72.5,100,45
186,74.1667,100,48.3333
187,74.1667,100,48.3333
188,74.1667,100,48.3333
189,74.1667,100,48.3333
190,74.1667,100,48.3333
191,74.1667,100,48.3333
192,74.1667,100,48.3333
193,74.1667,100,48.3333
194,74.1667,100,48.3333
195,74.1667,100,48.3333
196,74.1667,100,48.3333
197,74.1667,100,48.3333
198,74.1667,100,48.3333
199,74.1667,100,48.3333
200,74.1667,100,48.3333
201,74.1667,100,48.3333
202,74.1667,100,48.3333
203,74.1667,100,48.3333
204,74.1667,100,48.3333
205,74.1667,100,48.3333
206,74.1667,100,48.3333
207,74.1667,100,48.3333
208,74.1667,100,48.3333
209,75,100,50
210,75,100,50
211,75,100,50
212,75,100,50
213,75,100,50
214,75,100,50
215,75,100,50
216,75,100,50
217,75,100,50
218,75,100,50
219,75,100,50
220,75,100,50
221,75,100,50
222,75,100,50
223,75,100,50
224,75,100,50
225,75.8333,100,51.6667
226,75.8333,100,51.6667
227,75.8333,100,51.6667
228,75.8333,100,51.6667
229,75.8333,100,51.6667
230,75.8333,100,51.6667
231,75.8333,100,51.6667
232,75.8333,100,51.6667
233,75.8333,100,51.6667
234,75.8333,100,51.6667
235,75.8333,100,51.6667
236,75.8333,100,51.6667
237,75.8333,100,51.6667
238,75.8333,100,51.6667
239,75.8333,100,51.6667
240,75.8333,100,51.6667
241,75.8333,100,51.6667
242,75.8333,100,51.6667
243,75.8333,100,51.6667
244,75.8333,100,51.6667
245,75.8333,100,51.6667
246,75.8333,100,51.6667
247,75.8333,100,51.6667
248,75.8333,100,51.6667
249,76.6667,100,53.3333
250,76.6667,100,53.3333
251,76.6667,100,53.3333
252,76.6667,100,53.3333
253,76.6667,100,53.3333
254,76.6667,100,53.3333
255,76.6667,100,53.3333
256,76.6667,100,53.3333
257,76.6667,100,53.3333
258,76.6667,100,53.3333
259,76.6667,100,53.3333
260,76.6667,100,53.3333
261,76.6667,100,53.3333
262,76.6667,100,53.3333
263,76.6667,100,53.3333
264,76.6667,100,53.3333
265,76.6667,100,53.3333
266,76.6667,100,53.3333
267,76.6667,100,53.3333
268,76.6667,100,53.3333
269,76.6667,100,53.3333
270,76.7276,95.1219,58.3333
271,76.7276,95.1219,58.3333
272,76.7276,95.1219,58.3333
273,76.7276,95.1219,58.3333
274,76.7276,95.1219,58.3333
275,76.7276,95.1219,58.3333
276,77.561,95.1219,60
277,77.561,95.1219,60
278,77.561,95.1219,60
279,78.3943,95.1219,61.6667
280,78.3943,95.1219,61.6667
281,78.3943,95.1219,61.6667
282,78.3943,95.1219,61.6667
283,78.7805,97.561,60
284,78.7805,97.561,60
285,78.7805,97.561,60
286,78.7805,97.561,60
287,78.7805,97.561,60
288,78.7805,97.561,60
289,79.6138,97.561,61.6667
290,79.6138,97.561,61.6667
291,79.6138,97.561,61.6667
292,79.6138,97.561,61.6667
293,79.6138,97.561,61.6667
294,79.6138,97.561,61.6667
295,79.6138,97.561,61.6667
296,79.6138,97.561,61.6667
297,79.6138,97.561,61.6667
298,79.6138,97.561,61.6667
299,79.6138,97.561,61.6667
300,79.6138,97.561,61.6667
301,79.6138,97.561,61.6667
302,79.6138,97.561,61.6667
303,79.6138,97.561,61.6667
304,81.6667,100,63.3333
305,81.6667,100,63.3333
306,81.6667,100,63.3333
307,81.6667,100,63.3333
308,81.6667,100,63.3333
309,81.6667,100,63.3333
310,81.6667,100,63.3333
311,81.6667,100,63.3333
312,81.6667,100,63.3333
313,81.6667,100,63.3333
314,81.6667,100,63.3333
315,81.6667,100,63.3333
316,81.6667,100,63.3333
317,81.6667,100,63.3333
318,81.6667,100,63.3333
319,81.6667,100,63.3333
320,81.6667,100,63.3333
321,81.6667,100,63.3333
322,81.6667,100,63.3333
323,81.6667,100,63.3333
324,81.6667,100,63.3333
325,81.6667,100,63.3333
326,81.6667,100,63.3333
327,81.6667,100,63.3333
328,81.6667,100,63.3333
329,81.6667,100,63.3333
330,81.6667,100,63.3333
331,81.6667,100,63.3333
332,81.6667,100,63.3333
333,81.6667,100,63.3333
334,81.6667,100,63.3333
335,81.6667,100,63.3333
336,81.6667,100,63.3333
337,81.6667,100,63.3333
338,82.1748,92.6829,71.6667
339,82.1748,92.6829,71.6667
340,82.1748,92.6829,71.6667
341,82.1748,92.6829,71.6667
342,82.1748,92.6829,71.6667
343,82.1748,92.6829,71.6667
344,82.1748,92.6829,71.6667
345,82.1748,92.6829,71.6667
346,83.0081,92.6829,73.3333
347,83.0081,92.6829,73.3333
348,83.0081,92.6829,73.3333
349,83.0081,92.6829,73.3333
350,83.0081,92.6829,73.3333
351,83.0081,92.6829,73.3333
352,83.0081,92.6829,73.3333
353,83.3943,95.1219,71.6667
354,83.3943,95.1219,71.6667
355,83.3943,95.1219,71.6667
356,83.3943,95.1219,71.6667
357,83.3943,95.1219,71.6667
358,83.3943,95.1219,71.6667
359,83.3943,95.1219,71.6667
360,83.3943,95.1219,71.6667
361,83.3943,95.1219,71.6667
362,83.3943,95.1219,71.6667
363,83.3943,95.1219,71.6667
364,83.3943,95.1219,71.6667
365,83.3943,95.1219,71.6667
366,83.7805,97.561,70
367,83.7805,97.561,70
368,83.7805,97.561,70
369,83.7805,97.561,70
370,83.7805,97.561,70
371,83.7805,97.561,70
372,83.7805,97.561,70
373,83.7805,97.561,70
374,83.7805,97.561,70
375,83.7805,97.561,70
376,83.7805,97.561,70
377,83.7805,97.561,70
378,84.6138,97.561,71.6667
379,84.6138,97.561,71.6667
380,84.6138,97.561,71.6667
381,84.6138,97.561,71.6667
382,84.6138,97.561,71.6667
383,84.6138,97.561,71.6667
384,84.6138,97.561,71.6667
385,84.6138,97.561,71.6667
386,84.6138,97.561,71.6667
387,84.6138,97.561,71.6667
388,84.6138,97.561,71.6667
389,84.6138,97.561,71.6667
390,84.6138,97.561,71.6667
391,84.6138,97.561,71.6667
392,84.6138,97.561,71.6667
393,84.6138,97.561,71.6667
394,84.6138,97.561,71.6667
395,85.4472,97.561,73.3333
396,85.4472,97.561,73.3333
397,85.4472,97.561,73.3333
398,85.4472,97.561,73.3333
399,85.4472,97.561,73.3333
400,85.4472,97.561,73.3333
401,85.4472,97.561,73.3333
402,85.4472,97.561,73.3333
403,85.4472,97.561,73.3333
404,85.4472,97.561,73.3333
405,85.4472,97.561,73.3333
406,85.4472,97.561,73.3333
