n_gen,%agr,%clas,%red
2,58.0691,87.8049,28.3333
3,58.4553,90.2439,26.6667
4,58.9024,87.8049,30
5,61.4634,82.9268,40
6,63.1301,82.9268,43.3333
7,63.9634,82.9268,45
8,65.1829,85.3659,45
9,66.4024,87.8049,45
10,66.4024,87.8049,45
11,68.0691,87.8049,48.3333
12,68.9024,87.8049,50
13,69.2886,90.2439,48.3333
14,73.0081,92.6829,53.3333
15,74.2276,95.1219,53.3333
16,74.2276,95.1219,53.3333
17,75.061,95.1219,55
18,75.061,95.1219,55
19,75.061,95.1219,55
20,75.8943,95.1219,56.6667
21,76.7276,95.1219,58.3333
22,77.561,95.1219,60
23,78.3943,95.1219,61.6667
24,78.3943,95.1219,61.6667
25,78.3943,95.1219,61.6667
26,78.3943,95.1219,61.6667
27,78.3943,95.1219,61.6667
28,78.3943,95.1219,61.6667
29,78.3943,95.1219,61.6667
30,78.3943,95.1219,61.6667
31,78.3943,95.1219,61.6667
32,79.2276,95.1219,63.3333
33,79.2276,95.1219,63.3333
34,79.2276,95.1219,63.3333
35,79.2276,95.1219,63.3333
36,79.2276,95.1219,63.3333
37,79.2276,95.1219,63.3333
38,79.2276,95.1219,63.3333
39,79.2276,95.1219,63.3333
40,80.061,95.1219,65
41,80.061,95.1219,65
42,80.061,95.1219,65
43,80.061,95.1219,65
44,80.061,95.1219,65
45,80.061,95.1219,65
46,80.061,95.1219,65
47,80.061,95.1219,65
48,80.061,95.1219,65
49,80.061,95.1219,65
50,80.061,95.1219,65
51,80.061,95.1219,65
52,80.061,95.1219,65
53,80.061,95.1219,65
54,80.061,95.1219,65
55,80.8943,95.1219,66.6667
56,80.8943,95.1219,66.6667
57,80.8943,95.1219,66.6667
58,80.8943,95.1219,66.6667
59,80.8943,95.1219,66.6667
60,80.8943,95.1219,66.6667
61,80.8943,95.1219,66.6667
62,80.8943,95.1219,66.6667
63,80.8943,95.1219,66.6667
64,80.8943,95.1219,66.6667
65,80.8943,95.1219,66.6667
66,80.8943,95.1219,66.6667
67,80.8943,95.1219,66.6667
68,80.8943,95.1219,66.6667
69,80.8943,95.1219,66.6667
70,80.8943,95.1219,66.6667
71,80.8943,95.1219,66.6667
72,80.8943,95.1219,66.6667
73,80.8943,95.1219,66.6667
74,80.8943,95.1219,66.6667
75,80.8943,95.1219,66.6667
76,81.7276,95.1219,68.3333
77,81.7276,95.1219,68.3333
78,81.7276,95.1219,68.3333
79,81.7276,95.1219,68.3333
80,81.7276,95.1219,68.3333
81,81.7276,95.1219,68.3333
82,81.7276,95.1219,68.3333
83,81.7276,95.1219,68.3333
84,81.7276,95.1219,68.3333
85,81.7276,95.1219,68.3333
86,81.7276,95.1219,68.3333
87,81.7276,95.1219,68.3333
88,81.7276,95.1219,68.3333
89,81.7276,95.1219,68.3333
90,81.7276,95.1219,68.3333
91,81.7276,95.1219,68.3333
92,81.7276,95.1219,68.3333
93,81.7276,95.1219,68.3333
94,81.7276,95.1219,68.3333
95,81.7276,95.1219,68.3333
96,81.7276,95.1219,68.3333
97,81.7276,95.1219,68.3333
98,81.7276,95.1219,68.3333
99,81.7276,95.1219,68.3333
100,81.7276,95.1219,68.3333
101,81.7276,95.1219,68.3333
102,81.7276,95.1219,68.3333
103,81.7276,95.1219,68.3333
104,81.7276,95.1219,68.3333
105,81.7276,95.1219,68.3333
106,81.7276,95.1219,68.3333
107,81.7276,95.1219,68.3333
108,81.7276,95.1219,68.3333
109,81.7276,95.1219,68.3333
110,81.7276,95.1219,68.3333
111,81.7276,95.1219,68.3333
112,81.7276,95.1219,68.3333
113,81.7276,95.1219,68.3333
114,81.7276,95.1219,68.3333
115,81.7276,95.1219,68.3333
116,81.7276,95.1219,68.3333
117,81.7276,95.1219,68.3333
118,81.7276,95.1219,68.3333
119,81.7276,95.1219,68.3333
120,81.7276,95.1219,68.3333
121,81.7276,95.1219,68.3333
122,81.7276,95.1219,68.3333
123,81.7276,95.1219,68.3333
124,81.7276,95.1219,68.3333
125,81.7276,95.1219,68.3333
126,81.7276,95.1219,68.3333
127,81.7276,95.1219,68.3333
128,81.7276,95.1219,68.3333
129,81.7276,95.1219,68.3333
130,81.7276,95.1219,68.3333
131,81.7276,95.1219,68.3333
132,81.7276,95.1219,68.3333
133,82.561,95.1219,70
134,82.561,95.1219,70
135,82.561,95.1219,70
136,82.561,95.1219,70
137,82.561,95.1219,70
138,83.0081,92.6829,73.3333
139,83.3943,95.1219,71.6667
140,83.3943,95.1219,71.6667
141,83.3943,95.1219,71.6667
142,85.061,95.1219,75
143,85.061,95.1219,75
144,85.061,95.1219,75
145,85.061,95.1219,75
146,85.061,95.1219,75
147,85.061,95.1219,75
148,85.061,95.1219,75
149,85.061,95.1219,75
150,85.061,95.1219,75
151,85.061,95.1219,75
152,85.061,95.1219,75
153,85.061,95.1219,75
154,85.061,95.1219,75
155,85.061,95.1219,75
156,86.7276,95.1219,78.3333
157,86.7276,95.1219,78.3333
158,86.7276,95.1219,78.3333
159,86.7276,95.1219,78.3333
160,86.7276,95.1219,78.3333
161,86.7276,95.1219,78.3333
162,86.7276,95.1219,78.3333
163,86.7276,95.1219,78.3333
164,86.7276,95.1219,78.3333
165,86.7276,95.1219,78.3333
166,86.7276,95.1219,78.3333
167,86.7276,95.1219,78.3333
168,86.7276,95.1219,78.3333
169,86.7276,95.1219,78.3333
170,86.7276,95.1219,78.3333
171,86.7276,95.1219,78.3333
172,86.7276,95.1219,78.3333
173,86.7276,95.1219,78.3333
174,86.7276,95.1219,78.3333
175,86.7276,95.1219,78.3333
176,86.7276,95.1219,78.3333
177,86.7276,95.1219,78.3333
178,86.7276,95.1219,78.3333
179,86.7276,95.1219,78.3333
180,86.7276,95.1219,78.3333
181,86.7276,95.1219,78.3333
