n_gen,%agr,%clas,%red
2,55.5691,87.8049,23.3333
3,55.5691,87.8049,23.3333
4,56.8496,85.3659,28.3333
5,57.2358,87.8049,26.6667
6,62.1748,92.6829,31.6667
7,62.1748,92.6829,31.6667
8,62.1748,92.6829,31.6667
9,62.1748,92.6829,31.6667
10,62.622,90.2439,35
11,62.622,90.2439,35
12,63.0081,92.6829,33.3333
13,65.8943,95.1219,36.6667
14,65.8943,95.1219,36.6667
15,67.6219,90.2439,45
16,67.6219,90.2439,45
17,69.7358,87.8049,51.6667
18,69.7358,87.8049,51.6667
19,69.7358,87.8049,51.6667
20,69.7358,87.8049,51.6667
21,69.7358,87.8049,51.6667
22,69.7358,87.8049,51.6667
23,69.7358,87.8049,51.6667
24,69.7358,87.8049,51.6667
25,73.3943,95.1219,51.6667
26,73.3943,95.1219,51.6667
27,73.3943,95.1219,51.6667
28,73.3943,95.1219,51.6667
29,73.3943,95.1219,51.6667
30,73.3943,95.1219,51.6667
31,73.3943,95.1219,51.6667
32,73.3943,95.1219,51.6667
33,73.3943,95.1219,51.6667
34,73.3943,95.1219,51.6667
35,73.3943,95.1219,51.6667
36,73.3943,95.1219,51.6667
37,77.1138,97.561,56.6667
38,77.1138,97.561,56.6667
39,77.1138,97.561,56.6667
40,77.1138,97.561,56.6667
41,77.1138,97.561,56.6667
42,77.1138,97.561,56.6667
43,78.8415,92.6829,65
44,78.8415,92.6829,65
45,78.8415,92.6829,65
46,81.6667,100,63.3333
47,81.6667,100,63.3333
48,81.6667,100,63.3333
49,81.6667,100,63.3333
50,81.6667,100,63.3333
51,81.6667,100,63.3333
52,81.6667,100,63.3333
53,81.6667,100,63.3333
54,81.6667,100,63.3333
55,81.6667,100,63.3333
56,81.6667,100,63.3333
57,81.6667,100,63.3333
58,81.6667,100,63.3333
59,81.6667,100,63.3333
60,81.6667,100,63.3333
61,81.6667,100,63.3333
62,81.6667,100,63.3333
63,81.6667,100,63.3333
64,81.6667,100,63.3333
65,81.6667,100,63.3333
66,81.6667,100,63.3333
67,81.6667,100,63.3333
68,81.6667,100,63.3333
69,81.6667,100,63.3333
70,81.6667,100,63.3333
71,81.6667,100,63.3333
72,81.6667,100,63.3333
73,81.6667,100,63.3333
74,81.6667,100,63.3333
75,81.6667,100,63.3333
76,81.6667,100,63.3333
77,81.6667,100,63.3333
78,81.6667,100,63.3333
79,81.6667,100,63.3333
80,81.6667,100,63.3333
81,81.6667,100,63.3333
82,81.6667,100,63.3333
83,81.6667,100,63.3333
84,81.6667,100,63.3333
85,82.1138,97.561,66.6667
86,82.1138,97.561,66.6667
87,82.1138,97.561,66.6667
88,82.1138,97.561,66.6667
89,82.1138,97.561,66.6667
90,82.1138,97.561,66.6667
91,82.1138,97.561,66.6667
92,82.1138,97.561,66.6667
93,82.1138,97.561,66.6667
94,82.1138,97.561,66.6667
95,82.1138,97.561,66.6667
96,82.1138,97.561,66.6667
97,82.1138,97.561,66.6667
98,82.1138,97.561,66.6667
99,82.1138,97.561,66.6667
100,82.1138,97.561,66.6667
101,82.1138,97.561,66.6667
102,82.561,95.1219,70
103,82.561,95.1219,70
104,82.561,95.1219,70
105,82.9472,97.561,68.3333
106,82.9472,97.561,68.3333
107,82.9472,97.561,68.3333
108,83.0691,87.8049,78.3333
109,83.0691,87.8049,78.3333
110,83.0691,87.8049,78.3333
111,83.0691,87.8049,78.3333
112,83.0691,87.8049,78.3333
113,84.6138,97.561,71.6667
114,84.6138,97.561,71.6667
115,84.6138,97.561,71.6667
116,86.7276,95.1219,78.3333
117,86.7276,95.1219,78.3333
118,86.7276,95.1219,78.3333
119,86.7276,95.1219,78.3333
120,86.7276,95.1219,78.3333
121,86.7276,95.1219,78.3333
122,86.7276,95.1219,78.3333
123,86.7276,95.1219,78.3333
124,86.7276,95.1219,78.3333
125,86.7276,95.1219,78.3333
126,86.7276,95.1219,78.3333
127,86.7276,95.1219,78.3333
128,86.7276,95.1219,78.3333
129,86.7276,95.1219,78.3333
130,86.7276,95.1219,78.3333
131,86.7276,95.1219,78.3333
132,86.7276,95.1219,78.3333
133,86.7276,95.1219,78.3333
134,86.7276,95.1219,78.3333
135,86.7276,95.1219,78.3333
136,86.7276,95.1219,78.3333
137,86.7276,95.1219,78.3333
138,86.7276,95.1219,78.3333
139,86.7276,95.1219,78.3333
140,86.7276,95.1219,78.3333
141,86.7276,95.1219,78.3333
142,86.7276,95.1219,78.3333
143,86.7276,95.1219,78.3333
144,86.7276,95.1219,78.3333
145,86.7276,95.1219,78.3333
146,86.7276,95.1219,78.3333
147,86.7276,95.1219,78.3333
148,86.7276,95.1219,78.3333
149,87.1138,97.561,76.6667
150,87.1138,97.561,76.6667
151,87.1138,97.561,76.6667
152,87.1138,97.561,76.6667
153,87.1138,97.561,76.6667
154,87.1138,97.561,76.6667
155,87.1138,97.561,76.6667
156,87.1138,97.561,76.6667
157,87.1138,97.561,76.6667
158,87.1138,97.561,76.6667
159,87.1138,97.561,76.6667
160,87.1138,97.561,76.6667
161,87.1138,97.561,76.6667
162,87.9472,97.561,78.3333
163,87.9472,97.561,78.3333
164,87.9472,97.561,78.3333
165,87.9472,97.561,78.3333
166,87.9472,97.561,78.3333
167,89.1667,100,78.3333
168,89.1667,100,78.3333
169,89.1667,100,78.3333
170,89.1667,100,78.3333
171,89.1667,100,78.3333
172,89.1667,100,78.3333
173,89.1667,100,78.3333
174,89.1667,100,78.3333
175,89.1667,100,78.3333
176,89.1667,100,78.3333
177,89.1667,100,78.3333
178,89.1667,100,78.3333
179,89.1667,100,78.3333
180,89.1667,100,78.3333
181,89.1667,100,78.3333
182,89.1667,100,78.3333
183,89.1667,100,78.3333
184,89.1667,100,78.3333
185,89.1667,100,78.3333
186,89.1667,100,78.3333
187,89.1667,100,78.3333
188,89.1667,100,78.3333
189,89.1667,100,78.3333
190,89.1667,100,78.3333
191,89.1667,100,78.3333
192,89.1667,100,78.3333
193,89.1667,100,78.3333
194,89.1667,100,78.3333
195,89.1667,100,78.3333
196,89.1667,100,78.3333
197,89.1667,100,78.3333
198,89.1667,100,78.3333
199,89.2276,95.1219,83.3333
200,89.2276,95.1219,83.3333
201,89.2276,95.1219,83.3333
202,89.2276,95.1219,83.3333
203,89.2276,95.1219,83.3333
204,89.2276,95.1219,83.3333
205,89.2276,95.1219,83.3333
206,89.2276,95.1219,83.3333
207,89.2276,95.1219,83.3333
208,89.2276,95.1219,83.3333
209,89.2276,95.1219,83.3333
210,89.2276,95.1219,83.3333
211,90,100,80
212,90,100,80
213,90,100,80
214,90,100,80
215,90,100,80
216,90,100,80
217,90,100,80
218,90,100,80
219,90,100,80
220,90,100,80
221,90,100,80
222,90,100,80
223,90,100,80
224,90,100,80
225,90,100,80
226,90,100,80
227,90,100,80
228,90,100,80
229,90,100,80
230,90,100,80
231,90,100,80
232,90,100,80
233,90,100,80
234,90,100,80
235,90,100,80
236,90,100,80
237,90,100,80
238,90,100,80
239,90,100,80
240,90,100,80
241,90,100,80
242,90,100,80
243,90,100,80
244,90,100,80
245,90,100,80
246,90,100,80
247,90,100,80
248,90,100,80
249,90.8333,100,81.6667
250,90.8333,100,81.6667
251,90.8333,100,81.6667
252,90.8333,100,81.6667
253,90.8333,100,81.6667
254,90.8333,100,81.6667
255,90.8333,100,81.6667
256,90.8333,100,81.6667
257,90.8333,100,81.6667
258,90.8333,100,81.6667
259,90.8333,100,81.6667
260,90.8333,100,81.6667
261,90.8333,100,81.6667
262,90.8333,100,81.6667
263,90.8333,100,81.6667
264,90.8333,100,81.6667
265,90.8333,100,81.6667
266,90.8333,100,81.6667
