n_cooling,%agr,%clas,%red
0,64.0909,93.1818,35
1,64.0909,93.1818,35
2,69.0909,93.1818,45
3,69.0909,93.1818,45
4,69.0909,93.1818,45
5,69.5455,84.0909,55
6,71.5152,86.3636,56.6667
7,72.6515,88.6364,56.6667
8,72.6515,88.6364,56.6667
9,72.6515,88.6364,56.6667
10,72.6515,88.6364,56.6667
11,72.6515,88.6364,56.6667
12,72.6515,88.6364,56.6667
13,72.6515,88.6364,56.6667
14,72.6515,88.6364,56.6667
15,72.6515,88.6364,56.6667
16,72.6515,88.6364,56.6667
17,72.6515,88.6364,56.6667
18,72.6515,88.6364,56.6667
19,72.6515,88.6364,56.6667
20,72.6515,88.6364,56.6667
21,72.6515,88.6364,56.6667
22,72.6515,88.6364,56.6667
23,72.6515,88.6364,56.6667
24,72.6515,88.6364,56.6667
25,72.6515,88.6364,56.6667
26,72.6515,88.6364,56.6667
27,72.6515,88.6364,56.6667
28,72.6515,88.6364,56.6667
29,72.6515,88.6364,56.6667
30,72.6515,88.6364,56.6667
31,72.6515,88.6364,56.6667
32,72.6515,88.6364,56.6667
33,72.6515,88.6364,56.6667
34,72.6515,88.6364,56.6667
35,72.6515,88.6364,56.6667
36,72.6515,88.6364,56.6667
37,72.6515,88.6364,56.6667
38,72.6515,88.6364,56.6667
39,72.6515,88.6364,56.6667
40,72.6515,88.6364,56.6667
41,72.6515,88.6364,56.6667
42,72.6515,88.6364,56.6667
43,72.6515,88.6364,56.6667
44,74.0909,93.1818,55
45,74.0909,93.1818,55
46,74.0909,93.1818,55
47,75.1515,88.6364,61.6667
48,75.1515,88.6364,61.6667
49,75.1515,88.6364,61.6667
50,75.1515,88.6364,61.6667
51,75.1515,88.6364,61.6667
52,75.1515,88.6364,61.6667
53,75.1515,88.6364,61.6667
54,75.1515,88.6364,61.6667
55,75.1515,88.6364,61.6667
56,75.1515,88.6364,61.6667
57,75.1515,88.6364,61.6667
58,75.1515,88.6364,61.6667
59,75.1515,88.6364,61.6667
60,75.1515,88.6364,61.6667
61,75.1515,88.6364,61.6667
62,75.1515,88.6364,61.6667
63,75.1515,88.6364,61.6667
64,75.1515,88.6364,61.6667
65,75.1515,88.6364,61.6667
66,75.1515,88.6364,61.6667
67,75.1515,88.6364,61.6667
68,75.1515,88.6364,61.6667
69,75.1515,88.6364,61.6667
70,75.1515,88.6364,61.6667
71,75.1515,88.6364,61.6667
72,75.1515,88.6364,61.6667
73,75.1515,88.6364,61.6667
74,75.1515,88.6364,61.6667
75,75.1515,88.6364,61.6667
76,75.1515,88.6364,61.6667
77,75.1515,88.6364,61.6667
78,75.1515,88.6364,61.6667
79,75.1515,88.6364,61.6667
80,75.1515,88.6364,61.6667
81,75.1515,88.6364,61.6667
82,75.1515,88.6364,61.6667
83,75.1515,88.6364,61.6667
84,75.1515,88.6364,61.6667
85,75.1515,88.6364,61.6667
86,75.1515,88.6364,61.6667
87,75.1515,88.6364,61.6667
88,75.1515,88.6364,61.6667
89,75.1515,88.6364,61.6667
90,75.1515,88.6364,61.6667
91,75.1515,88.6364,61.6667
92,75.1515,88.6364,61.6667
93,75.1515,88.6364,61.6667
94,75.1515,88.6364,61.6667
95,75.1515,88.6364,61.6667
96,75.1515,88.6364,61.6667
97,75.1515,88.6364,61.6667
98,75.1515,88.6364,61.6667
99,75.1515,88.6364,61.6667
100,75.1515,88.6364,61.6667
101,75.1515,88.6364,61.6667
102,75.1515,88.6364,61.6667
103,75.1515,88.6364,61.6667
104,75.1515,88.6364,61.6667
105,75.1515,88.6364,61.6667
106,75.1515,88.6364,61.6667
107,75.1515,88.6364,61.6667
108,75.1515,88.6364,61.6667
109,75.1515,88.6364,61.6667
110,75.1515,88.6364,61.6667
111,75.1515,88.6364,61.6667
112,75.1515,88.6364,61.6667
113,75.1515,88.6364,61.6667
114,75.1515,88.6364,61.6667
115,80.4545,90.9091,70
116,80.4545,90.9091,70
117,80.4545,90.9091,70
118,80.4545,90.9091,70
119,80.4545,90.9091,70
120,81.2879,90.9091,71.6667
121,81.2879,90.9091,71.6667
122,81.2879,90.9091,71.6667
123,81.2879,90.9091,71.6667
124,81.2879,90.9091,71.6667
125,81.2879,90.9091,71.6667
126,81.2879,90.9091,71.6667
127,81.2879,90.9091,71.6667
128,81.2879,90.9091,71.6667
129,81.2879,90.9091,71.6667
130,81.2879,90.9091,71.6667
131,81.2879,90.9091,71.6667
132,81.2879,90.9091,71.6667
133,81.2879,90.9091,71.6667
134,81.2879,90.9091,71.6667
135,81.2879,90.9091,71.6667
136,81.2879,90.9091,71.6667
137,82.1212,90.9091,73.3333
138,82.1212,90.9091,73.3333
139,82.1212,90.9091,73.3333
140,82.1212,90.9091,73.3333
141,82.1212,90.9091,73.3333
142,82.1212,90.9091,73.3333
143,82.1212,90.9091,73.3333
144,82.1212,90.9091,73.3333
145,82.1212,90.9091,73.3333
146,82.1212,90.9091,73.3333
