n_cooling,%agr,%clas,%red
0,61.3415,92.6829,30
1,69.2886,90.2439,48.3333
2,69.2886,90.2439,48.3333
3,73.8415,92.6829,55
4,74.6748,92.6829,56.6667
5,74.6748,92.6829,56.6667
6,74.6748,92.6829,56.6667
7,74.6748,92.6829,56.6667
8,74.6748,92.6829,56.6667
9,74.6748,92.6829,56.6667
10,74.6748,92.6829,56.6667
11,74.6748,92.6829,56.6667
12,74.6748,92.6829,56.6667
13,80.5081,92.6829,68.3333
14,81.2805,97.561,65
15,81.2805,97.561,65
16,81.2805,97.561,65
17,81.2805,97.561,65
18,81.2805,97.561,65
19,81.2805,97.561,65
20,81.2805,97.561,65
21,81.2805,97.561,65
22,81.2805,97.561,65
23,81.2805,97.561,65
24,81.2805,97.561,65
25,81.2805,97.561,65
26,81.2805,97.561,65
27,81.2805,97.561,65
28,81.2805,97.561,65
29,81.2805,97.561,65
30,81.2805,97.561,65
31,81.2805,97.561,65
32,81.2805,97.561,65
33,81.2805,97.561,65
34,81.2805,97.561,65
35,81.2805,97.561,65
36,81.2805,97.561,65
37,81.2805,97.561,65
38,81.2805,97.561,65
39,81.2805,97.561,65
40,81.2805,97.561,65
41,81.2805,97.561,65
42,81.2805,97.561,65
43,81.2805,97.561,65
44,81.2805,97.561,65
45,81.2805,97.561,65
46,81.2805,97.561,65
47,81.2805,97.561,65
48,81.2805,97.561,65
49,81.2805,97.561,65
50,81.2805,97.561,65
51,81.2805,97.561,65
52,81.2805,97.561,65
53,81.2805,97.561,65
54,81.2805,97.561,65
55,81.2805,97.561,65
56,81.2805,97.561,65
57,81.2805,97.561,65
58,81.2805,97.561,65
59,81.2805,97.561,65
60,81.2805,97.561,65
61,81.2805,97.561,65
62,81.2805,97.561,65
63,81.2805,97.561,65
64,81.2805,97.561,65
65,81.2805,97.561,65
66,81.2805,97.561,65
67,81.2805,97.561,65
68,81.2805,97.561,65
69,81.2805,97.561,65
70,81.2805,97.561,65
71,81.2805,97.561,65
72,81.2805,97.561,65
73,81.2805,97.561,65
74,81.2805,97.561,65
75,81.2805,97.561,65
76,81.2805,97.561,65
77,81.2805,97.561,65
78,81.2805,97.561,65
79,81.2805,97.561,65
80,81.2805,97.561,65
81,81.2805,97.561,65
82,81.2805,97.561,65
83,81.2805,97.561,65
84,81.2805,97.561,65
85,81.2805,97.561,65
86,81.2805,97.561,65
87,81.2805,97.561,65
88,81.2805,97.561,65
89,81.2805,97.561,65
90,81.2805,97.561,65
91,81.2805,97.561,65
92,81.2805,97.561,65
93,81.2805,97.561,65
94,81.2805,97.561,65
95,81.2805,97.561,65
96,81.2805,97.561,65
97,81.2805,97.561,65
98,81.2805,97.561,65
99,81.2805,97.561,65
100,81.2805,97.561,65
101,81.2805,97.561,65
102,81.2805,97.561,65
103,81.2805,97.561,65
104,81.2805,97.561,65
105,81.2805,97.561,65
106,81.2805,97.561,65
107,81.2805,97.561,65
108,81.2805,97.561,65
109,81.2805,97.561,65
110,81.2805,97.561,65
111,81.2805,97.561,65
112,81.2805,97.561,65
113,81.2805,97.561,65
114,81.2805,97.561,65
115,81.2805,97.561,65
116,81.2805,97.561,65
117,81.2805,97.561,65
118,81.2805,97.561,65
119,81.2805,97.561,65
120,81.2805,97.561,65
121,81.2805,97.561,65
122,81.2805,97.561,65
123,81.2805,97.561,65
124,81.2805,97.561,65
125,81.2805,97.561,65
126,81.2805,97.561,65
127,81.2805,97.561,65
128,81.2805,97.561,65
129,81.2805,97.561,65
130,81.2805,97.561,65
131,81.2805,97.561,65
132,81.2805,97.561,65
133,81.2805,97.561,65
134,81.2805,97.561,65
135,81.2805,97.561,65
136,81.2805,97.561,65
137,81.2805,97.561,65
138,81.2805,97.561,65
139,81.2805,97.561,65
140,81.2805,97.561,65
141,81.2805,97.561,65
142,81.2805,97.561,65
143,81.2805,97.561,65
144,81.2805,97.561,65
145,81.2805,97.561,65
