n_cooling,%agr,%clas,%red
0,59.2424,81.8182,36.6667
1,60.6818,86.3636,35
2,61.2121,84.0909,38.3333
3,63.4848,88.6364,38.3333
4,65.3788,84.0909,46.6667
5,65.3788,84.0909,46.6667
6,65.3788,84.0909,46.6667
7,65.3788,84.0909,46.6667
8,68.4848,88.6364,48.3333
9,71.2879,90.9091,51.6667
10,71.2879,90.9091,51.6667
11,71.2879,90.9091,51.6667
12,71.2879,90.9091,51.6667
13,71.2879,90.9091,51.6667
14,71.2879,90.9091,51.6667
15,71.2879,90.9091,51.6667
16,71.2879,90.9091,51.6667
17,71.2879,90.9091,51.6667
18,71.2879,90.9091,51.6667
19,71.2879,90.9091,51.6667
20,71.2879,90.9091,51.6667
21,71.2879,90.9091,51.6667
22,71.2879,90.9091,51.6667
23,71.2879,90.9091,51.6667
24,71.2879,90.9091,51.6667
25,71.2879,90.9091,51.6667
26,71.2879,90.9091,51.6667
27,71.2879,90.9091,51.6667
28,72.1212,90.9091,53.3333
29,72.1212,90.9091,53.3333
30,72.1212,90.9091,53.3333
31,72.1212,90.9091,53.3333
32,72.1212,90.9091,53.3333
33,72.1212,90.9091,53.3333
34,72.1212,90.9091,53.3333
35,72.1212,90.9091,53.3333
36,72.1212,90.9091,53.3333
37,72.1212,90.9091,53.3333
38,72.1212,90.9091,53.3333
39,72.1212,90.9091,53.3333
40,72.1212,90.9091,53.3333
41,72.1212,90.9091,53.3333
42,72.1212,90.9091,53.3333
43,72.1212,90.9091,53.3333
44,72.1212,90.9091,53.3333
45,72.1212,90.9091,53.3333
46,72.1212,90.9091,53.3333
47,72.1212,90.9091,53.3333
48,72.1212,90.9091,53.3333
49,72.1212,90.9091,53.3333
50,72.1212,90.9091,53.3333
51,72.1212,90.9091,53.3333
52,72.1212,90.9091,53.3333
53,72.1212,90.9091,53.3333
54,72.1212,90.9091,53.3333
55,72.1212,90.9091,53.3333
56,72.1212,90.9091,53.3333
57,72.1212,90.9091,53.3333
58,72.1212,90.9091,53.3333
59,72.1212,90.9091,53.3333
60,72.1212,90.9091,53.3333
61,72.1212,90.9091,53.3333
62,72.1212,90.9091,53.3333
63,72.1212,90.9091,53.3333
64,72.1212,90.9091,53.3333
65,72.1212,90.9091,53.3333
66,72.1212,90.9091,53.3333
67,72.1212,90.9091,53.3333
68,72.1212,90.9091,53.3333
69,72.1212,90.9091,53.3333
70,72.1212,90.9091,53.3333
71,72.1212,90.9091,53.3333
72,72.1212,90.9091,53.3333
73,72.1212,90.9091,53.3333
74,72.1212,90.9091,53.3333
75,72.1212,90.9091,53.3333
76,72.1212,90.9091,53.3333
77,72.1212,90.9091,53.3333
78,72.1212,90.9091,53.3333
79,72.1212,90.9091,53.3333
80,72.1212,90.9091,53.3333
81,72.1212,90.9091,53.3333
82,72.1212,90.9091,53.3333
83,72.1212,90.9091,53.3333
84,72.1212,90.9091,53.3333
85,72.1212,90.9091,53.3333
86,72.1212,90.9091,53.3333
87,72.1212,90.9091,53.3333
88,72.1212,90.9091,53.3333
89,72.1212,90.9091,53.3333
90,72.1212,90.9091,53.3333
91,72.1212,90.9091,53.3333
92,72.1212,90.9091,53.3333
93,72.1212,90.9091,53.3333
94,72.1212,90.9091,53.3333
95,72.1212,90.9091,53.3333
96,72.1212,90.9091,53.3333
97,72.1212,90.9091,53.3333
98,72.1212,90.9091,53.3333
99,72.1212,90.9091,53.3333
100,72.1212,90.9091,53.3333
101,72.1212,90.9091,53.3333
102,72.1212,90.9091,53.3333
103,72.1212,90.9091,53.3333
104,72.1212,90.9091,53.3333
105,72.1212,90.9091,53.3333
106,72.1212,90.9091,53.3333
107,72.1212,90.9091,53.3333
108,72.1212,90.9091,53.3333
109,72.1212,90.9091,53.3333
110,72.1212,90.9091,53.3333
111,72.1212,90.9091,53.3333
112,72.1212,90.9091,53.3333
113,72.1212,90.9091,53.3333
114,72.1212,90.9091,53.3333
115,72.1212,90.9091,53.3333
116,72.1212,90.9091,53.3333
117,72.1212,90.9091,53.3333
118,72.1212,90.9091,53.3333
119,72.1212,90.9091,53.3333
120,72.1212,90.9091,53.3333
121,72.1212,90.9091,53.3333
122,72.1212,90.9091,53.3333
123,72.1212,90.9091,53.3333
124,72.1212,90.9091,53.3333
125,72.1212,90.9091,53.3333
126,72.1212,90.9091,53.3333
127,72.1212,90.9091,53.3333
128,72.1212,90.9091,53.3333
129,72.1212,90.9091,53.3333
130,72.1212,90.9091,53.3333
131,72.1212,90.9091,53.3333
132,72.1212,90.9091,53.3333
133,72.1212,90.9091,53.3333
134,72.1212,90.9091,53.3333
135,72.1212,90.9091,53.3333
136,72.1212,90.9091,53.3333
137,72.1212,90.9091,53.3333
138,72.1212,90.9091,53.3333
139,72.1212,90.9091,53.3333
140,72.1212,90.9091,53.3333
141,72.1212,90.9091,53.3333
142,72.1212,90.9091,53.3333
143,72.1212,90.9091,53.3333
144,72.1212,90.9091,53.3333
145,72.1212,90.9091,53.3333
146,72.1212,90.9091,53.3333
147,72.1212,90.9091,53.3333
148,72.1212,90.9091,53.3333
