n_gen,%agr,%clas,%red
2,56.4024,87.8049,25
3,56.4024,87.8049,25
4,57.2358,87.8049,26.6667
5,59.2886,90.2439,28.3333
6,61.0163,85.3659,36.6667
7,61.2805,97.561,25
8,61.2805,97.561,25
9,63.4553,90.2439,36.6667
10,63.8415,92.6829,35
11,64.2886,90.2439,38.3333
12,65.1829,85.3659,45
13,66.7886,90.2439,43.3333
14,67.1748,92.6829,41.6667
15,67.1748,92.6829,41.6667
16,67.1748,92.6829,41.6667
17,67.1748,92.6829,41.6667
18,68.8415,92.6829,45
19,68.8415,92.6829,45
20,68.8415,92.6829,45
21,68.8415,92.6829,45
22,68.8415,92.6829,45
23,68.8415,92.6829,45
24,70.5081,92.6829,48.3333
25,70.5081,92.6829,48.3333
26,70.9553,90.2439,51.6667
27,73.4553,90.2439,56.6667
28,73.4553,90.2439,56.6667
29,73.4553,90.2439,56.6667
30,75.1219,90.2439,60
31,75.1219,90.2439,60
32,75.1219,90.2439,60
33,75.1219,90.2439,60
34,75.1219,90.2439,60
35,75.1219,90.2439,60
36,75.1219,90.2439,60
37,75.1219,90.2439,60
38,75.1219,90.2439,60
39,75.4472,97.561,53.3333
40,75.4472,97.561,53.3333
41,75.4472,97.561,53.3333
42,75.4472,97.561,53.3333
43,75.4472,97.561,53.3333
44,77.1748,92.6829,61.6667
45,78.3943,95.1219,61.6667
46,78.3943,95.1219,61.6667
47,78.3943,95.1219,61.6667
48,78.3943,95.1219,61.6667
49,79.2276,95.1219,63.3333
50,79.2276,95.1219,63.3333
51,79.2276,95.1219,63.3333
52,79.2276,95.1219,63.3333
53,79.2276,95.1219,63.3333
54,79.2276,95.1219,63.3333
55,79.2276,95.1219,63.3333
56,79.2276,95.1219,63.3333
57,79.2276,95.1219,63.3333
58,79.2276,95.1219,63.3333
59,79.2276,95.1219,63.3333
60,79.2276,95.1219,63.3333
61,79.2276,95.1219,63.3333
62,79.2276,95.1219,63.3333
63,79.2276,95.1219,63.3333
64,80,100,60
65,80,100,60
66,80,100,60
67,80,100,60
68,80,100,60
69,80,100,60
70,80.8943,95.1219,66.6667
71,80.8943,95.1219,66.6667
72,80.8943,95.1219,66.6667
73,80.8943,95.1219,66.6667
74,80.8943,95.1219,66.6667
75,80.8943,95.1219,66.6667
76,80.8943,95.1219,66.6667
77,80.8943,95.1219,66.6667
78,80.8943,95.1219,66.6667
79,80.8943,95.1219,66.6667
80,80.8943,95.1219,66.6667
81,80.8943,95.1219,66.6667
82,80.8943,95.1219,66.6667
83,82.1748,92.6829,71.6667
84,82.1748,92.6829,71.6667
85,82.1748,92.6829,71.6667
86,82.1748,92.6829,71.6667
87,82.1748,92.6829,71.6667
88,82.9472,97.561,68.3333
89,82.9472,97.561,68.3333
90,82.9472,97.561,68.3333
91,82.9472,97.561,68.3333
92,82.9472,97.561,68.3333
93,82.9472,97.561,68.3333
94,82.9472,97.561,68.3333
95,83.0691,87.8049,78.3333
96,83.0691,87.8049,78.3333
97,83.0691,87.8049,78.3333
