n_gen,%agr,%clas,%red
2,54.3496,85.3659,23.3333
3,56.7886,90.2439,23.3333
4,59.7358,87.8049,31.6667
5,61.3415,92.6829,30
6,63.9024,87.8049,40
7,65.9553,90.2439,41.6667
8,67.1748,92.6829,41.6667
9,68.4553,90.2439,46.6667
10,70.1219,90.2439,50
11,70.9553,90.2439,51.6667
12,71.7886,90.2439,53.3333
13,73.8415,92.6829,55
14,73.8415,92.6829,55
15,73.8415,92.6829,55
16,74.2276,95.1219,53.3333
17,75.061,95.1219,55
18,75.061,95.1219,55
19,75.061,95.1219,55
20,75.8943,95.1219,56.6667
21,75.8943,95.1219,56.6667
22,79.6138,97.561,61.6667
23,80.4472,97.561,63.3333
24,80.4472,97.561,63.3333
25,81.2805,97.561,65
26,82.1138,97.561,66.6667
27,82.1138,97.561,66.6667
28,82.1138,97.561,66.6667
29,82.1138,97.561,66.6667
30,82.1138,97.561,66.6667
31,82.9472,97.561,68.3333
32,82.9472,97.561,68.3333
33,82.9472,97.561,68.3333
34,82.9472,97.561,68.3333
35,82.9472,97.561,68.3333
36,82.9472,97.561,68.3333
37,82.9472,97.561,68.3333
38,82.9472,97.561,68.3333
39,82.9472,97.561,68.3333
40,83.3943,95.1219,71.6667
41,83.7805,97.561,70
42,83.7805,97.561,70
43,83.7805,97.561,70
44,83.7805,97.561,70
45,83.7805,97.561,70
46,83.7805,97.561,70
47,83.7805,97.561,70
48,83.7805,97.561,70
49,83.7805,97.561,70
50,83.7805,97.561,70
51,83.7805,97.561,70
52,83.7805,97.561,70
53,84.6138,97.561,71.6667
54,84.6138,97.561,71.6667
55,84.6138,97.561,71.6667
56,84.6138,97.561,71.6667
57,84.6138,97.561,71.6667
58,84.6138,97.561,71.6667
59,84.6138,97.561,71.6667
60,84.6138,97.561,71.6667
61,84.6138,97.561,71.6667
62,84.6138,97.561,71.6667
63,84.6138,97.561,71.6667
64,84.6138,97.561,71.6667
65,84.6138,97.561,71.6667
66,84.6138,97.561,71.6667
67,84.6138,97.561,71.6667
68,84.6138,97.561,71.6667
69,84.6138,97.561,71.6667
70,84.6138,97.561,71.6667
71,84.6138,97.561,71.6667
72,84.6138,97.561,71.6667
73,84.6138,97.561,71.6667
74,84.6138,97.561,71.6667
75,84.6138,97.561,71.6667
76,84.6138,97.561,71.6667
77,84.6138,97.561,71.6667
78,84.6138,97.561,71.6667
79,84.6138,97.561,71.6667
80,84.6138,97.561,71.6667
81,84.6138,97.561,71.6667
82,84.6138,97.561,71.6667
83,84.6138,97.561,71.6667
84,84.6138,97.561,71.6667
85,84.6138,97.561,71.6667
86,84.6138,97.561,71.6667
87,84.6138,97.561,71.6667
88,84.6138,97.561,71.6667
89,84.6138,97.561,71.6667
90,84.6138,97.561,71.6667
91,84.6138,97.561,71.6667
92,84.6138,97.561,71.6667
93,84.6138,97.561,71.6667
94,84.6138,97.561,71.6667
95,84.6138,97.561,71.6667
96,84.6138,97.561,71.6667
97,84.6138,97.561,71.6667
98,84.6138,97.561,71.6667
99,84.6138,97.561,71.6667
100,84.6138,97.561,71.6667
101,84.6138,97.561,71.6667
102,84.6138,97.561,71.6667
103,84.6138,97.561,71.6667
104,84.6138,97.561,71.6667
105,84.6138,97.561,71.6667
106,84.6138,97.561,71.6667
107,84.6138,97.561,71.6667
108,84.6138,97.561,71.6667
109,84.6138,97.561,71.6667
110,84.6138,97.561,71.6667
111,84.6138,97.561,71.6667
112,84.6138,97.561,71.6667
113,84.6138,97.561,71.6667
114,84.6138,97.561,71.6667
115,84.6138,97.561,71.6667
116,84.6138,97.561,71.6667
117,84.6138,97.561,71.6667
118,84.6138,97.561,71.6667
119,84.6138,97.561,71.6667
120,84.6138,97.561,71.6667
121,84.6138,97.561,71.6667
122,84.6138,97.561,71.6667
123,84.6138,97.561,71.6667
124,84.6138,97.561,71.6667
125,84.6138,97.561,71.6667
126,84.6138,97.561,71.6667
127,84.6138,97.561,71.6667
128,84.6138,97.561,71.6667
129,84.6138,97.561,71.6667
130,84.6138,97.561,71.6667
131,84.6138,97.561,71.6667
132,84.6138,97.561,71.6667
133,84.6138,97.561,71.6667
134,84.6138,97.561,71.6667
135,84.6138,97.561,71.6667
136,84.6138,97.561,71.6667
137,84.6138,97.561,71.6667
138,84.6138,97.561,71.6667
139,84.6138,97.561,71.6667
140,84.6138,97.561,71.6667
141,84.6138,97.561,71.6667
142,84.6138,97.561,71.6667
143,84.6138,97.561,71.6667
