n_cooling,%agr,%clas,%red
0,63.1268,92.9203,33.3333
1,75.236,93.8053,56.6667
2,78.2301,96.4602,60
3,78.2301,96.4602,60
4,78.2301,96.4602,60
5,78.2301,96.4602,60
6,78.2301,96.4602,60
7,81.5634,96.4602,66.6667
8,83.2301,96.4602,70
9,83.2301,96.4602,70
10,83.2301,96.4602,70
11,83.2301,96.4602,70
12,83.2301,96.4602,70
13,83.2301,96.4602,70
14,83.2301,96.4602,70
15,83.2301,96.4602,70
16,83.2301,96.4602,70
17,83.2301,96.4602,70
18,83.2301,96.4602,70
19,83.2301,96.4602,70
20,83.2301,96.4602,70
21,83.2301,96.4602,70
22,83.2301,96.4602,70
23,83.2301,96.4602,70
24,83.2301,96.4602,70
25,83.2301,96.4602,70
26,83.2301,96.4602,70
27,83.2301,96.4602,70
28,83.2301,96.4602,70
29,83.2301,96.4602,70
30,83.2301,96.4602,70
31,83.2301,96.4602,70
32,84.0118,94.6903,73.3333
33,84.351,92.0354,76.6667
34,87.6844,92.0354,83.3333
35,87.6844,92.0354,83.3333
36,87.6844,92.0354,83.3333
37,87.6844,92.0354,83.3333
38,87.6844,92.0354,83.3333
39,87.6844,92.0354,83.3333
40,87.6844,92.0354,83.3333
41,87.6844,92.0354,83.3333
42,87.6844,92.0354,83.3333
43,87.6844,92.0354,83.3333
44,87.6844,92.0354,83.3333
45,87.6844,92.0354,83.3333
46,87.6844,92.0354,83.3333
47,87.6844,92.0354,83.3333
48,87.6844,92.0354,83.3333
49,87.6844,92.0354,83.3333
50,87.6844,92.0354,83.3333
51,87.6844,92.0354,83.3333
52,87.6844,92.0354,83.3333
53,87.6844,92.0354,83.3333
54,87.6844,92.0354,83.3333
55,87.6844,92.0354,83.3333
56,87.6844,92.0354,83.3333
57,87.6844,92.0354,83.3333
58,87.6844,92.0354,83.3333
59,87.6844,92.0354,83.3333
60,87.6844,92.0354,83.3333
61,87.6844,92.0354,83.3333
62,87.6844,92.0354,83.3333
63,87.6844,92.0354,83.3333
64,87.6844,92.0354,83.3333
65,87.6844,92.0354,83.3333
66,87.6844,92.0354,83.3333
67,87.6844,92.0354,83.3333
68,87.6844,92.0354,83.3333
69,87.6844,92.0354,83.3333
70,87.6844,92.0354,83.3333
71,87.6844,92.0354,83.3333
72,87.6844,92.0354,83.3333
73,87.6844,92.0354,83.3333
74,89.4543,95.5752,83.3333
75,89.4543,95.5752,83.3333
76,89.4543,95.5752,83.3333
77,89.4543,95.5752,83.3333
78,89.4543,95.5752,83.3333
79,89.4543,95.5752,83.3333
80,89.4543,95.5752,83.3333
81,89.4543,95.5752,83.3333
82,89.4543,95.5752,83.3333
83,89.4543,95.5752,83.3333
84,90.1327,90.2655,90
85,90.1327,90.2655,90
86,90.1327,90.2655,90
87,90.1327,90.2655,90
88,90.1327,90.2655,90
89,90.1327,90.2655,90
90,90.1327,90.2655,90
91,90.1327,90.2655,90
92,90.1327,90.2655,90
93,90.1327,90.2655,90
94,90.1327,90.2655,90
95,90.1327,90.2655,90
96,90.1327,90.2655,90
97,90.1327,90.2655,90
98,90.1327,90.2655,90
99,90.1327,90.2655,90
100,90.1327,90.2655,90
101,90.1327,90.2655,90
102,90.1327,90.2655,90
103,90.1327,90.2655,90
104,90.1327,90.2655,90
105,90.1327,90.2655,90
106,90.1327,90.2655,90
107,90.1327,90.2655,90
108,90.1327,90.2655,90
109,90.1327,90.2655,90
110,90.1327,90.2655,90
111,90.1327,90.2655,90
112,90.1327,90.2655,90
113,90.1327,90.2655,90
114,91.4602,92.9203,90
115,91.4602,92.9203,90
116,91.4602,92.9203,90
117,91.4602,92.9203,90
118,91.4602,92.9203,90
119,91.4602,92.9203,90
120,91.4602,92.9203,90
121,91.4602,92.9203,90
122,91.4602,92.9203,90
123,91.4602,92.9203,90
124,91.4602,92.9203,90
125,91.4602,92.9203,90
126,91.4602,92.9203,90
127,91.4602,92.9203,90
128,91.4602,92.9203,90
129,91.4602,92.9203,90
130,91.4602,92.9203,90
131,91.4602,92.9203,90
132,91.4602,92.9203,90
133,91.4602,92.9203,90
134,91.4602,92.9203,90
135,91.4602,92.9203,90
136,91.4602,92.9203,90
137,91.4602,92.9203,90
138,91.4602,92.9203,90
139,91.4602,92.9203,90
140,91.4602,92.9203,90
141,91.4602,92.9203,90
142,91.4602,92.9203,90
143,91.4602,92.9203,90
144,91.4602,92.9203,90
145,91.4602,92.9203,90
146,91.4602,92.9203,90
147,91.4602,92.9203,90
148,91.4602,92.9203,90
149,91.4602,92.9203,90
150,91.4602,92.9203,90
151,91.4602,92.9203,90
152,91.4602,92.9203,90
153,91.4602,92.9203,90
154,91.4602,92.9203,90
155,91.4602,92.9203,90
156,91.4602,92.9203,90
157,91.4602,92.9203,90
158,91.4602,92.9203,90
159,91.4602,92.9203,90
160,91.4602,92.9203,90
161,91.9026,93.8053,90
162,91.9026,93.8053,90
163,91.9026,93.8053,90
164,91.9026,93.8053,90
165,91.9026,93.8053,90
166,91.9026,93.8053,90
167,91.9026,93.8053,90
168,91.9026,93.8053,90
169,91.9026,93.8053,90
170,91.9026,93.8053,90
171,91.9026,93.8053,90
172,91.9026,93.8053,90
173,91.9026,93.8053,90
174,91.9026,93.8053,90
175,91.9026,93.8053,90
176,91.9026,93.8053,90
177,91.9026,93.8053,90
178,91.9026,93.8053,90
179,91.9026,93.8053,90
180,91.9026,93.8053,90
181,91.9026,93.8053,90
182,91.9026,93.8053,90
183,91.9026,93.8053,90
184,91.9026,93.8053,90
185,91.9026,93.8053,90
186,91.9026,93.8053,90
187,91.9026,93.8053,90
188,91.9026,93.8053,90
189,91.9026,93.8053,90
190,91.9026,93.8053,90
191,91.9026,93.8053,90
192,91.9026,93.8053,90
193,91.9026,93.8053,90
194,91.9026,93.8053,90
195,91.9026,93.8053,90
196,91.9026,93.8053,90
197,91.9026,93.8053,90
198,91.9026,93.8053,90
199,91.9026,93.8053,90
200,91.9026,93.8053,90
201,91.9026,93.8053,90
202,91.9026,93.8053,90
203,91.9026,93.8053,90
204,91.9026,93.8053,90
205,91.9026,93.8053,90
206,91.9026,93.8053,90
207,91.9026,93.8053,90
208,91.9026,93.8053,90
209,91.9026,93.8053,90
210,91.9026,93.8053,90
211,91.9026,93.8053,90
212,91.9026,93.8053,90
213,91.9026,93.8053,90
214,91.9026,93.8053,90
215,91.9026,93.8053,90
216,91.9026,93.8053,90
217,91.9026,93.8053,90
218,91.9026,93.8053,90
219,91.9026,93.8053,90
220,91.9026,93.8053,90
221,91.9026,93.8053,90
