n_gen,%agr,%clas,%red
2,63.5693,93.8053,33.3333
3,67.3451,94.6903,40
4,68.2301,96.4602,40
5,71.5634,96.4602,46.6667
6,72.7876,95.5752,50
7,74.8968,96.4602,53.3333
8,75.236,93.8053,56.6667
9,78.2301,96.4602,60
10,78.6726,97.3451,60
11,79.8968,96.4602,63.3333
12,80.7817,98.2301,63.3333
13,82.0059,97.3451,66.6667
14,84.5575,99.115,70
15,84.5575,99.115,70
16,84.5575,99.115,70
17,84.5575,99.115,70
18,85,100,70
19,85,100,70
20,85,100,70
21,85,100,70
22,85,100,70
23,85,100,70
24,85,100,70
25,85,100,70
26,85,100,70
27,85,100,70
28,85.7817,98.2301,73.3333
29,85.7817,98.2301,73.3333
30,86.2242,99.115,73.3333
31,86.2242,99.115,73.3333
32,86.2242,99.115,73.3333
33,86.2242,99.115,73.3333
34,86.2242,99.115,73.3333
35,86.2242,99.115,73.3333
36,86.2242,99.115,73.3333
37,86.2242,99.115,73.3333
38,86.2242,99.115,73.3333
39,86.2242,99.115,73.3333
40,86.2242,99.115,73.3333
41,86.2242,99.115,73.3333
42,86.2242,99.115,73.3333
43,86.2242,99.115,73.3333
44,86.2242,99.115,73.3333
45,86.2242,99.115,73.3333
46,86.2242,99.115,73.3333
47,86.2242,99.115,73.3333
48,86.2242,99.115,73.3333
49,86.2242,99.115,73.3333
50,86.2242,99.115,73.3333
51,86.2242,99.115,73.3333
52,86.2242,99.115,73.3333
53,86.2242,99.115,73.3333
54,86.2242,99.115,73.3333
55,86.2242,99.115,73.3333
56,86.2242,99.115,73.3333
57,86.2242,99.115,73.3333
58,86.2242,99.115,73.3333
59,86.2242,99.115,73.3333
60,86.2242,99.115,73.3333
61,86.2242,99.115,73.3333
62,86.2242,99.115,73.3333
63,86.2242,99.115,73.3333
64,86.2242,99.115,73.3333
65,86.2242,99.115,73.3333
66,86.2242,99.115,73.3333
67,86.2242,99.115,73.3333
68,86.2242,99.115,73.3333
69,86.2242,99.115,73.3333
70,86.2242,99.115,73.3333
71,86.2242,99.115,73.3333
72,86.2242,99.115,73.3333
73,86.2242,99.115,73.3333
74,86.2242,99.115,73.3333
75,86.2242,99.115,73.3333
76,86.2242,99.115,73.3333
77,86.2242,99.115,73.3333
78,86.2242,99.115,73.3333
79,86.2242,99.115,73.3333
