n_gen,%agr,%clas,%red
2,68.6726,97.3451,40
3,70.3392,97.3451,43.3333
4,72.7876,95.5752,50
5,74.0118,94.6903,53.3333
6,77.4484,98.2301,56.6667
7,81.1209,95.5752,66.6667
8,81.1209,95.5752,66.6667
9,81.5634,96.4602,66.6667
10,83.6726,97.3451,70
11,84.8968,96.4602,73.3333
12,85.6785,94.6903,76.6667
13,87.3451,94.6903,80
14,87.3451,94.6903,80
15,89.4543,95.5752,83.3333
16,89.4543,95.5752,83.3333
17,91.5634,96.4602,86.6667
18,92.0059,97.3451,86.6667
19,92.0059,97.3451,86.6667
20,92.0059,97.3451,86.6667
21,92.0059,97.3451,86.6667
22,92.0059,97.3451,86.6667
23,92.0059,97.3451,86.6667
24,92.0059,97.3451,86.6667
25,92.0059,97.3451,86.6667
26,92.0059,97.3451,86.6667
27,92.0059,97.3451,86.6667
28,92.0059,97.3451,86.6667
29,92.0059,97.3451,86.6667
30,92.0059,97.3451,86.6667
31,92.0059,97.3451,86.6667
32,92.0059,97.3451,86.6667
33,92.0059,97.3451,86.6667
34,92.0059,97.3451,86.6667
35,92.0059,97.3451,86.6667
36,92.0059,97.3451,86.6667
37,92.0059,97.3451,86.6667
38,92.0059,97.3451,86.6667
39,92.0059,97.3451,86.6667
40,92.0059,97.3451,86.6667
41,92.0059,97.3451,86.6667
42,92.0059,97.3451,86.6667
43,92.0059,97.3451,86.6667
44,92.0059,97.3451,86.6667
45,92.0059,97.3451,86.6667
46,92.0059,97.3451,86.6667
47,92.0059,97.3451,86.6667
48,92.0059,97.3451,86.6667
49,92.0059,97.3451,86.6667
50,92.0059,97.3451,86.6667
51,92.0059,97.3451,86.6667
52,92.0059,97.3451,86.6667
53,92.0059,97.3451,86.6667
54,92.0059,97.3451,86.6667
55,92.0059,97.3451,86.6667
56,92.0059,97.3451,86.6667
57,92.0059,97.3451,86.6667
58,92.0059,97.3451,86.6667
59,92.0059,97.3451,86.6667
60,92.0059,97.3451,86.6667
61,92.0059,97.3451,86.6667
62,92.0059,97.3451,86.6667
63,92.0059,97.3451,86.6667
64,92.0059,97.3451,86.6667
65,92.0059,97.3451,86.6667
66,92.0059,97.3451,86.6667
67,92.0059,97.3451,86.6667
68,92.0059,97.3451,86.6667
69,92.0059,97.3451,86.6667
70,92.0059,97.3451,86.6667
71,92.0059,97.3451,86.6667
72,92.0059,97.3451,86.6667
73,92.0059,97.3451,86.6667
74,92.0059,97.3451,86.6667
75,92.0059,97.3451,86.6667
76,92.0059,97.3451,86.6667
77,92.0059,97.3451,86.6667
78,92.0059,97.3451,86.6667
79,92.0059,97.3451,86.6667
80,92.0059,97.3451,86.6667
81,92.0059,97.3451,86.6667
82,92.0059,97.3451,86.6667
83,92.0059,97.3451,86.6667
84,92.0059,97.3451,86.6667
85,92.0059,97.3451,86.6667
86,92.0059,97.3451,86.6667
