n_gen,%agr,%clas,%red
0,60.3392,97.3451,23.3333
1,59.8968,96.4602,23.3333
2,60.7817,98.2301,23.3333
3,59.5575,99.115,20
4,60.3392,97.3451,23.3333
5,59.115,98.2301,20
6,60.7817,98.2301,23.3333
7,60.7817,98.2301,23.3333
8,60.7817,98.2301,23.3333
9,61.5634,96.4602,26.6667
10,61.5634,96.4602,26.6667
11,62.0059,97.3451,26.6667
12,62.0059,97.3451,26.6667
13,62.4484,98.2301,26.6667
14,62.0059,97.3451,26.6667
15,62.4484,98.2301,26.6667
16,62.4484,98.2301,26.6667
17,62.4484,98.2301,26.6667
18,62.8909,99.115,26.6667
19,62.8909,99.115,26.6667
20,63.6726,97.3451,30
21,63.6726,97.3451,30
22,64.1151,98.2301,30
23,64.1151,98.2301,30
24,64.1151,98.2301,30
25,64.1151,98.2301,30
26,64.1151,98.2301,30
27,64.1151,98.2301,30
28,64.1151,98.2301,30
29,65.3392,97.3451,33.3333
30,64.1151,98.2301,30
31,64.1151,98.2301,30
32,64.1151,98.2301,30
33,64.1151,98.2301,30
34,64.1151,98.2301,30
35,64.1151,98.2301,30
36,65.7817,98.2301,33.3333
37,65.7817,98.2301,33.3333
38,65.7817,98.2301,33.3333
39,65.7817,98.2301,33.3333
40,65.7817,98.2301,33.3333
41,65.7817,98.2301,33.3333
42,65.7817,98.2301,33.3333
43,65.7817,98.2301,33.3333
44,65.7817,98.2301,33.3333
45,65.7817,98.2301,33.3333
46,65.7817,98.2301,33.3333
47,65.7817,98.2301,33.3333
48,65.7817,98.2301,33.3333
49,65.7817,98.2301,33.3333
50,65.7817,98.2301,33.3333
51,65.7817,98.2301,33.3333
52,65.7817,98.2301,33.3333
53,65.7817,98.2301,33.3333
54,65.7817,98.2301,33.3333
55,65.7817,98.2301,33.3333
56,65.7817,98.2301,33.3333
57,65.7817,98.2301,33.3333
58,65.7817,98.2301,33.3333
59,67.0059,97.3451,36.6667
60,67.0059,97.3451,36.6667
61,67.0059,97.3451,36.6667
62,67.0059,97.3451,36.6667
63,67.0059,97.3451,36.6667
64,67.0059,97.3451,36.6667
65,67.0059,97.3451,36.6667
66,67.0059,97.3451,36.6667
67,67.0059,97.3451,36.6667
68,67.0059,97.3451,36.6667
69,67.0059,97.3451,36.6667
70,67.0059,97.3451,36.6667
71,67.0059,97.3451,36.6667
72,67.0059,97.3451,36.6667
73,68.6726,97.3451,40
74,68.6726,97.3451,40
75,68.6726,97.3451,40
76,68.6726,97.3451,40
77,68.6726,97.3451,40
78,68.6726,97.3451,40
79,70.3392,97.3451,43.3333
80,70.3392,97.3451,43.3333
81,70.3392,97.3451,43.3333
82,70.3392,97.3451,43.3333
83,70.3392,97.3451,43.3333
84,70.3392,97.3451,43.3333
85,70.3392,97.3451,43.3333
86,70.3392,97.3451,43.3333
87,70.3392,97.3451,43.3333
88,70.3392,97.3451,43.3333
89,70.3392,97.3451,43.3333
90,70.3392,97.3451,43.3333
91,71.1209,95.5752,46.6667
92,70.3392,97.3451,43.3333
93,70.3392,97.3451,43.3333
94,70.3392,97.3451,43.3333
95,70.3392,97.3451,43.3333
96,70.3392,97.3451,43.3333
97,70.3392,97.3451,43.3333
98,70.3392,97.3451,43.3333
99,70.3392,97.3451,43.3333
100,70.3392,97.3451,43.3333
101,70.3392,97.3451,43.3333
102,70.3392,97.3451,43.3333
103,70.3392,97.3451,43.3333
104,70.3392,97.3451,43.3333
105,70.3392,97.3451,43.3333
106,70.3392,97.3451,43.3333
107,70.3392,97.3451,43.3333
108,70.3392,97.3451,43.3333
109,70.3392,97.3451,43.3333
110,70.3392,97.3451,43.3333
111,70.3392,97.3451,43.3333
112,70.3392,97.3451,43.3333
113,70.3392,97.3451,43.3333
114,70.3392,97.3451,43.3333
115,70.3392,97.3451,43.3333
116,70.3392,97.3451,43.3333
117,70.3392,97.3451,43.3333
118,70.3392,97.3451,43.3333
119,70.3392,97.3451,43.3333
120,70.3392,97.3451,43.3333
121,70.3392,97.3451,43.3333
122,70.3392,97.3451,43.3333
123,70.3392,97.3451,43.3333
124,70.3392,97.3451,43.3333
125,72.0059,97.3451,46.6667
126,72.0059,97.3451,46.6667
127,72.0059,97.3451,46.6667
128,72.0059,97.3451,46.6667
129,72.0059,97.3451,46.6667
130,72.0059,97.3451,46.6667
131,72.0059,97.3451,46.6667
132,72.0059,97.3451,46.6667
133,72.0059,97.3451,46.6667
134,72.0059,97.3451,46.6667
135,72.0059,97.3451,46.6667
136,73.6726,97.3451,50
137,73.6726,97.3451,50
138,73.6726,97.3451,50
139,73.6726,97.3451,50
140,73.6726,97.3451,50
141,73.6726,97.3451,50
142,73.6726,97.3451,50
143,73.6726,97.3451,50
144,75.3392,97.3451,53.3333
145,75.3392,97.3451,53.3333
146,75.3392,97.3451,53.3333
147,75.3392,97.3451,53.3333
148,75.3392,97.3451,53.3333
149,75.3392,97.3451,53.3333
150,75.3392,97.3451,53.3333
151,75.3392,97.3451,53.3333
152,75.3392,97.3451,53.3333
153,75.3392,97.3451,53.3333
154,75.3392,97.3451,53.3333
155,75.3392,97.3451,53.3333
156,75.3392,97.3451,53.3333
157,75.3392,97.3451,53.3333
158,75.3392,97.3451,53.3333
159,75.3392,97.3451,53.3333
160,75.3392,97.3451,53.3333
161,75.3392,97.3451,53.3333
162,75.3392,97.3451,53.3333
163,75.3392,97.3451,53.3333
164,75.3392,97.3451,53.3333
165,75.3392,97.3451,53.3333
166,75.3392,97.3451,53.3333
167,75.3392,97.3451,53.3333
168,75.3392,97.3451,53.3333
169,75.3392,97.3451,53.3333
170,75.3392,97.3451,53.3333
171,75.3392,97.3451,53.3333
172,75.3392,97.3451,53.3333
173,75.3392,97.3451,53.3333
174,76.5634,96.4602,56.6667
175,75.3392,97.3451,53.3333
176,75.3392,97.3451,53.3333
177,75.3392,97.3451,53.3333
178,75.3392,97.3451,53.3333
179,75.3392,97.3451,53.3333
180,75.3392,97.3451,53.3333
181,75.3392,97.3451,53.3333
182,75.3392,97.3451,53.3333
183,75.3392,97.3451,53.3333
184,77.0059,97.3451,56.6667
185,77.0059,97.3451,56.6667
186,77.0059,97.3451,56.6667
187,77.0059,97.3451,56.6667
188,77.0059,97.3451,56.6667
189,77.0059,97.3451,56.6667
190,78.2301,96.4602,60
191,78.2301,96.4602,60
192,78.2301,96.4602,60
193,78.2301,96.4602,60
194,78.2301,96.4602,60
195,78.2301,96.4602,60
196,78.2301,96.4602,60
197,78.2301,96.4602,60
198,79.115,98.2301,60
199,78.2301,96.4602,60
200,78.2301,96.4602,60
201,78.2301,96.4602,60
202,78.2301,96.4602,60
203,78.2301,96.4602,60
204,78.2301,96.4602,60
205,78.2301,96.4602,60
206,78.2301,96.4602,60
207,78.2301,96.4602,60
208,78.2301,96.4602,60
209,78.2301,96.4602,60
210,78.2301,96.4602,60
211,78.2301,96.4602,60
212,78.2301,96.4602,60
213,80.7817,98.2301,63.3333
214,78.6726,97.3451,60
215,78.6726,97.3451,60
216,78.6726,97.3451,60
217,78.6726,97.3451,60
218,78.6726,97.3451,60
219,78.6726,97.3451,60
220,78.6726,97.3451,60
221,80.7817,98.2301,63.3333
222,80.7817,98.2301,63.3333
223,80.7817,98.2301,63.3333
224,80.7817,98.2301,63.3333
225,80.7817,98.2301,63.3333
226,80.7817,98.2301,63.3333
227,80.7817,98.2301,63.3333
228,80.7817,98.2301,63.3333
229,80.7817,98.2301,63.3333
230,80.7817,98.2301,63.3333
231,81.2242,99.115,63.3333
232,81.2242,99.115,63.3333
233,81.2242,99.115,63.3333
234,81.2242,99.115,63.3333
235,81.2242,99.115,63.3333
236,81.2242,99.115,63.3333
237,81.2242,99.115,63.3333
238,81.2242,99.115,63.3333
239,81.2242,99.115,63.3333
240,81.2242,99.115,63.3333
241,81.2242,99.115,63.3333
242,81.2242,99.115,63.3333
243,81.2242,99.115,63.3333
244,81.2242,99.115,63.3333
245,81.2242,99.115,63.3333
246,81.2242,99.115,63.3333
247,81.2242,99.115,63.3333
248,81.2242,99.115,63.3333
249,81.2242,99.115,63.3333
250,81.2242,99.115,63.3333
251,81.2242,99.115,63.3333
252,81.2242,99.115,63.3333
253,81.2242,99.115,63.3333
254,81.2242,99.115,63.3333
255,81.2242,99.115,63.3333
256,81.2242,99.115,63.3333
257,81.2242,99.115,63.3333
258,81.2242,99.115,63.3333
259,81.2242,99.115,63.3333
260,81.2242,99.115,63.3333
261,81.2242,99.115,63.3333
262,81.2242,99.115,63.3333
263,81.2242,99.115,63.3333
264,81.2242,99.115,63.3333
265,81.2242,99.115,63.3333
266,81.2242,99.115,63.3333
267,81.2242,99.115,63.3333
268,81.2242,99.115,63.3333
269,82.8909,99.115,66.6667
270,82.8909,99.115,66.6667
271,82.8909,99.115,66.6667
272,82.8909,99.115,66.6667
273,82.8909,99.115,66.6667
274,82.8909,99.115,66.6667
275,82.8909,99.115,66.6667
276,82.8909,99.115,66.6667
277,82.8909,99.115,66.6667
278,82.8909,99.115,66.6667
279,82.8909,99.115,66.6667
280,82.8909,99.115,66.6667
281,82.8909,99.115,66.6667
282,82.8909,99.115,66.6667
283,82.8909,99.115,66.6667
284,82.8909,99.115,66.6667
285,82.8909,99.115,66.6667
286,82.8909,99.115,66.6667
287,82.8909,99.115,66.6667
288,82.8909,99.115,66.6667
289,82.8909,99.115,66.6667
290,82.8909,99.115,66.6667
291,82.8909,99.115,66.6667
292,82.8909,99.115,66.6667
293,82.8909,99.115,66.6667
294,82.8909,99.115,66.6667
295,82.8909,99.115,66.6667
296,82.8909,99.115,66.6667
297,82.8909,99.115,66.6667
298,82.8909,99.115,66.6667
299,82.8909,99.115,66.6667
300,82.8909,99.115,66.6667
301,82.8909,99.115,66.6667
302,82.8909,99.115,66.6667
303,82.8909,99.115,66.6667
304,82.8909,99.115,66.6667
305,82.8909,99.115,66.6667
306,82.8909,99.115,66.6667
307,84.115,98.2301,70
308,84.115,98.2301,70
309,84.115,98.2301,70
310,84.115,98.2301,70
311,84.115,98.2301,70
312,84.115,98.2301,70
313,84.115,98.2301,70
314,84.115,98.2301,70
315,84.115,98.2301,70
316,84.115,98.2301,70
317,84.115,98.2301,70
318,84.115,98.2301,70
319,84.4543,95.5752,73.3333
320,84.4543,95.5752,73.3333
321,84.4543,95.5752,73.3333
322,84.4543,95.5752,73.3333
323,84.4543,95.5752,73.3333
324,84.4543,95.5752,73.3333
325,84.4543,95.5752,73.3333
326,84.4543,95.5752,73.3333
327,84.4543,95.5752,73.3333
328,84.4543,95.5752,73.3333
329,84.4543,95.5752,73.3333
330,85.3392,97.3451,73.3333
331,85.3392,97.3451,73.3333
332,85.6785,94.6903,76.6667
333,85.6785,94.6903,76.6667
334,85.6785,94.6903,76.6667
335,85.6785,94.6903,76.6667
336,85.6785,94.6903,76.6667
337,85.6785,94.6903,76.6667
338,85.6785,94.6903,76.6667
339,85.6785,94.6903,76.6667
340,85.6785,94.6903,76.6667
341,85.6785,94.6903,76.6667
342,85.6785,94.6903,76.6667
343,85.6785,94.6903,76.6667
344,85.6785,94.6903,76.6667
345,85.6785,94.6903,76.6667
346,85.6785,94.6903,76.6667
347,85.6785,94.6903,76.6667
348,85.6785,94.6903,76.6667
349,85.6785,94.6903,76.6667
350,85.6785,94.6903,76.6667
351,85.6785,94.6903,76.6667
352,85.6785,94.6903,76.6667
353,85.6785,94.6903,76.6667
354,85.6785,94.6903,76.6667
355,86.4602,92.9203,80
356,86.4602,92.9203,80
357,86.4602,92.9203,80
358,86.4602,92.9203,80
359,86.4602,92.9203,80
360,86.4602,92.9203,80
361,86.4602,92.9203,80
362,86.4602,92.9203,80
363,86.4602,92.9203,80
364,86.4602,92.9203,80
365,86.4602,92.9203,80
366,86.4602,92.9203,80
367,86.4602,92.9203,80
368,86.4602,92.9203,80
369,86.4602,92.9203,80
370,86.4602,92.9203,80
371,86.4602,92.9203,80
372,86.4602,92.9203,80
373,88.5693,93.8053,83.3333
374,88.5693,93.8053,83.3333
375,88.5693,93.8053,83.3333
376,88.5693,93.8053,83.3333
377,88.5693,93.8053,83.3333
378,88.5693,93.8053,83.3333
379,88.5693,93.8053,83.3333
380,88.5693,93.8053,83.3333
381,89.0118,94.6903,83.3333
382,89.7935,92.9203,86.6667
