n_cooling,%agr,%clas,%red
0,66.1209,95.5752,36.6667
1,71.4602,92.9203,50
2,71.9027,93.8053,50
3,75.236,93.8053,56.6667
4,75.236,93.8053,56.6667
5,76.9026,93.8053,60
6,81.4602,92.9203,70
7,81.4602,92.9203,70
8,81.4602,92.9203,70
9,81.4602,92.9203,70
10,81.4602,92.9203,70
11,81.4602,92.9203,70
12,81.4602,92.9203,70
13,81.4602,92.9203,70
14,81.4602,92.9203,70
15,81.4602,92.9203,70
16,81.4602,92.9203,70
17,81.4602,92.9203,70
18,81.4602,92.9203,70
19,81.4602,92.9203,70
20,81.4602,92.9203,70
21,87.3451,94.6903,80
22,87.3451,94.6903,80
23,87.3451,94.6903,80
24,87.3451,94.6903,80
25,87.3451,94.6903,80
26,87.3451,94.6903,80
27,87.3451,94.6903,80
28,87.3451,94.6903,80
29,87.3451,94.6903,80
30,87.3451,94.6903,80
31,87.3451,94.6903,80
32,87.3451,94.6903,80
33,87.3451,94.6903,80
34,87.3451,94.6903,80
35,87.3451,94.6903,80
36,87.3451,94.6903,80
37,87.3451,94.6903,80
38,87.3451,94.6903,80
39,87.3451,94.6903,80
40,87.3451,94.6903,80
41,87.3451,94.6903,80
42,87.3451,94.6903,80
43,87.3451,94.6903,80
44,87.3451,94.6903,80
45,87.3451,94.6903,80
46,87.3451,94.6903,80
47,87.3451,94.6903,80
48,87.3451,94.6903,80
49,87.3451,94.6903,80
50,87.3451,94.6903,80
51,87.3451,94.6903,80
52,87.3451,94.6903,80
53,87.3451,94.6903,80
54,87.3451,94.6903,80
55,87.3451,94.6903,80
56,87.3451,94.6903,80
57,87.3451,94.6903,80
58,87.3451,94.6903,80
59,87.3451,94.6903,80
60,87.3451,94.6903,80
61,87.3451,94.6903,80
62,87.3451,94.6903,80
63,87.3451,94.6903,80
64,87.3451,94.6903,80
65,87.3451,94.6903,80
66,87.3451,94.6903,80
67,87.3451,94.6903,80
68,87.3451,94.6903,80
69,87.3451,94.6903,80
70,87.3451,94.6903,80
71,87.3451,94.6903,80
72,87.3451,94.6903,80
73,87.3451,94.6903,80
74,87.3451,94.6903,80
75,87.3451,94.6903,80
76,87.3451,94.6903,80
77,87.3451,94.6903,80
78,87.3451,94.6903,80
79,87.3451,94.6903,80
80,87.3451,94.6903,80
81,87.3451,94.6903,80
82,87.3451,94.6903,80
83,87.3451,94.6903,80
84,87.3451,94.6903,80
85,87.3451,94.6903,80
86,87.3451,94.6903,80
87,87.3451,94.6903,80
88,87.3451,94.6903,80
89,87.7876,95.5752,80
90,87.7876,95.5752,80
91,87.7876,95.5752,80
92,87.7876,95.5752,80
93,87.7876,95.5752,80
94,87.7876,95.5752,80
95,87.7876,95.5752,80
96,87.7876,95.5752,80
97,87.7876,95.5752,80
98,87.7876,95.5752,80
99,87.7876,95.5752,80
100,87.7876,95.5752,80
101,87.7876,95.5752,80
102,87.7876,95.5752,80
103,87.7876,95.5752,80
104,87.7876,95.5752,80
105,87.7876,95.5752,80
106,87.7876,95.5752,80
107,87.7876,95.5752,80
108,87.7876,95.5752,80
109,87.7876,95.5752,80
110,87.7876,95.5752,80
111,87.7876,95.5752,80
112,87.7876,95.5752,80
113,87.7876,95.5752,80
114,87.7876,95.5752,80
115,87.7876,95.5752,80
116,87.7876,95.5752,80
117,87.7876,95.5752,80
118,87.7876,95.5752,80
119,87.7876,95.5752,80
120,87.7876,95.5752,80
121,87.7876,95.5752,80
122,87.7876,95.5752,80
123,87.7876,95.5752,80
124,87.7876,95.5752,80
125,87.7876,95.5752,80
126,87.7876,95.5752,80
127,87.7876,95.5752,80
128,87.7876,95.5752,80
129,87.7876,95.5752,80
130,87.7876,95.5752,80
131,87.7876,95.5752,80
132,87.7876,95.5752,80
133,87.7876,95.5752,80
134,87.7876,95.5752,80
135,87.7876,95.5752,80
136,87.7876,95.5752,80
137,87.7876,95.5752,80
138,87.7876,95.5752,80
139,87.7876,95.5752,80
140,87.7876,95.5752,80
141,87.7876,95.5752,80
142,87.7876,95.5752,80
143,87.7876,95.5752,80
144,87.7876,95.5752,80
145,87.7876,95.5752,80
146,87.7876,95.5752,80
147,87.7876,95.5752,80
148,87.7876,95.5752,80
149,87.7876,95.5752,80
150,87.7876,95.5752,80
151,87.7876,95.5752,80
152,87.7876,95.5752,80
153,87.7876,95.5752,80
154,87.7876,95.5752,80
155,87.7876,95.5752,80
156,87.7876,95.5752,80
157,87.7876,95.5752,80
158,87.7876,95.5752,80
159,87.7876,95.5752,80
160,87.7876,95.5752,80
161,87.7876,95.5752,80
162,87.7876,95.5752,80
163,87.7876,95.5752,80
164,87.7876,95.5752,80
165,87.7876,95.5752,80
166,87.7876,95.5752,80
167,87.7876,95.5752,80
168,87.7876,95.5752,80
169,87.7876,95.5752,80
170,87.7876,95.5752,80
171,87.7876,95.5752,80
172,87.7876,95.5752,80
173,87.7876,95.5752,80
174,87.7876,95.5752,80
175,87.7876,95.5752,80
176,87.7876,95.5752,80
177,87.7876,95.5752,80
178,87.7876,95.5752,80
179,87.7876,95.5752,80
180,87.7876,95.5752,80
181,87.7876,95.5752,80
182,87.7876,95.5752,80
183,87.7876,95.5752,80
184,87.7876,95.5752,80
185,87.7876,95.5752,80
186,87.7876,95.5752,80
187,87.7876,95.5752,80
188,87.7876,95.5752,80
189,87.7876,95.5752,80
190,87.7876,95.5752,80
191,87.7876,95.5752,80
192,87.7876,95.5752,80
193,87.7876,95.5752,80
194,87.7876,95.5752,80
195,87.7876,95.5752,80
196,87.7876,95.5752,80
197,87.7876,95.5752,80
198,87.7876,95.5752,80
199,87.7876,95.5752,80
200,87.7876,95.5752,80
201,87.7876,95.5752,80
202,87.7876,95.5752,80
203,87.7876,95.5752,80
204,87.7876,95.5752,80
205,87.7876,95.5752,80
206,87.7876,95.5752,80
207,87.7876,95.5752,80
208,87.7876,95.5752,80
209,87.7876,95.5752,80
210,87.7876,95.5752,80
211,87.7876,95.5752,80
212,87.7876,95.5752,80
213,87.7876,95.5752,80
214,87.7876,95.5752,80
215,87.7876,95.5752,80
216,87.7876,95.5752,80
217,87.7876,95.5752,80
218,87.7876,95.5752,80
219,87.7876,95.5752,80
220,87.7876,95.5752,80
221,87.7876,95.5752,80
222,87.7876,95.5752,80
223,87.7876,95.5752,80
224,87.7876,95.5752,80
225,87.7876,95.5752,80
226,87.7876,95.5752,80
227,87.7876,95.5752,80
228,87.7876,95.5752,80
229,87.7876,95.5752,80
230,87.7876,95.5752,80
231,87.7876,95.5752,80
232,87.7876,95.5752,80
233,87.7876,95.5752,80
234,87.7876,95.5752,80
235,87.7876,95.5752,80
236,87.7876,95.5752,80
237,87.7876,95.5752,80
238,87.7876,95.5752,80
239,87.7876,95.5752,80
240,87.7876,95.5752,80
241,87.7876,95.5752,80
242,87.7876,95.5752,80
243,87.7876,95.5752,80
244,87.7876,95.5752,80
245,87.7876,95.5752,80
246,87.7876,95.5752,80
247,87.7876,95.5752,80
248,87.7876,95.5752,80
249,87.7876,95.5752,80
250,87.7876,95.5752,80
251,87.7876,95.5752,80
252,87.7876,95.5752,80
