n_cooling,%agr,%clas,%red
0,60.236,93.8053,26.6667
1,61.4602,92.9203,30
2,61.9027,93.8053,30
3,65.236,93.8053,36.6667
4,71.9027,93.8053,50
5,71.9027,93.8053,50
6,77.3451,94.6903,60
7,77.3451,94.6903,60
8,77.3451,94.6903,60
9,77.3451,94.6903,60
10,78.5693,93.8053,63.3333
11,79.7935,92.9203,66.6667
12,79.7935,92.9203,66.6667
13,79.7935,92.9203,66.6667
14,79.7935,92.9203,66.6667
15,79.7935,92.9203,66.6667
16,79.7935,92.9203,66.6667
17,79.7935,92.9203,66.6667
18,79.7935,92.9203,66.6667
19,79.7935,92.9203,66.6667
20,79.7935,92.9203,66.6667
21,79.7935,92.9203,66.6667
22,79.7935,92.9203,66.6667
23,79.7935,92.9203,66.6667
24,79.7935,92.9203,66.6667
25,79.7935,92.9203,66.6667
26,79.7935,92.9203,66.6667
27,79.7935,92.9203,66.6667
28,81.1209,95.5752,66.6667
29,81.9027,93.8053,70
30,82.3451,94.6903,70
31,82.3451,94.6903,70
32,82.3451,94.6903,70
33,82.3451,94.6903,70
34,82.3451,94.6903,70
35,82.3451,94.6903,70
36,82.3451,94.6903,70
37,82.3451,94.6903,70
38,82.3451,94.6903,70
39,82.3451,94.6903,70
40,82.3451,94.6903,70
41,82.3451,94.6903,70
42,82.3451,94.6903,70
43,82.3451,94.6903,70
44,82.3451,94.6903,70
45,82.3451,94.6903,70
46,82.3451,94.6903,70
47,82.3451,94.6903,70
48,82.3451,94.6903,70
49,82.3451,94.6903,70
50,82.3451,94.6903,70
51,82.3451,94.6903,70
52,82.3451,94.6903,70
53,82.3451,94.6903,70
54,82.3451,94.6903,70
55,82.3451,94.6903,70
56,82.3451,94.6903,70
57,82.3451,94.6903,70
58,82.3451,94.6903,70
59,82.3451,94.6903,70
60,82.3451,94.6903,70
61,82.6844,92.0354,73.3333
62,82.6844,92.0354,73.3333
63,82.6844,92.0354,73.3333
64,82.6844,92.0354,73.3333
65,82.6844,92.0354,73.3333
66,82.6844,92.0354,73.3333
67,82.6844,92.0354,73.3333
68,82.6844,92.0354,73.3333
69,82.6844,92.0354,73.3333
70,82.6844,92.0354,73.3333
71,82.6844,92.0354,73.3333
72,82.6844,92.0354,73.3333
73,82.6844,92.0354,73.3333
74,82.6844,92.0354,73.3333
75,82.6844,92.0354,73.3333
76,82.6844,92.0354,73.3333
77,82.6844,92.0354,73.3333
78,82.6844,92.0354,73.3333
79,82.6844,92.0354,73.3333
80,82.6844,92.0354,73.3333
81,82.6844,92.0354,73.3333
82,82.6844,92.0354,73.3333
83,82.6844,92.0354,73.3333
84,82.6844,92.0354,73.3333
85,82.6844,92.0354,73.3333
86,82.6844,92.0354,73.3333
87,82.6844,92.0354,73.3333
88,82.6844,92.0354,73.3333
89,82.6844,92.0354,73.3333
90,82.6844,92.0354,73.3333
91,82.6844,92.0354,73.3333
92,82.6844,92.0354,73.3333
93,82.6844,92.0354,73.3333
94,82.6844,92.0354,73.3333
95,82.6844,92.0354,73.3333
96,82.6844,92.0354,73.3333
97,82.6844,92.0354,73.3333
98,82.6844,92.0354,73.3333
99,82.6844,92.0354,73.3333
100,82.6844,92.0354,73.3333
101,82.6844,92.0354,73.3333
102,82.6844,92.0354,73.3333
103,82.6844,92.0354,73.3333
104,82.6844,92.0354,73.3333
105,82.6844,92.0354,73.3333
106,82.6844,92.0354,73.3333
107,82.6844,92.0354,73.3333
108,82.6844,92.0354,73.3333
109,82.6844,92.0354,73.3333
110,82.6844,92.0354,73.3333
111,82.6844,92.0354,73.3333
112,82.6844,92.0354,73.3333
113,82.6844,92.0354,73.3333
114,82.6844,92.0354,73.3333
115,82.6844,92.0354,73.3333
116,82.6844,92.0354,73.3333
117,82.6844,92.0354,73.3333
118,82.6844,92.0354,73.3333
119,82.6844,92.0354,73.3333
120,82.6844,92.0354,73.3333
121,82.6844,92.0354,73.3333
122,82.6844,92.0354,73.3333
123,82.6844,92.0354,73.3333
124,82.6844,92.0354,73.3333
125,82.6844,92.0354,73.3333
126,82.6844,92.0354,73.3333
127,82.6844,92.0354,73.3333
128,82.6844,92.0354,73.3333
129,82.6844,92.0354,73.3333
130,82.6844,92.0354,73.3333
131,82.6844,92.0354,73.3333
132,82.6844,92.0354,73.3333
133,82.6844,92.0354,73.3333
134,82.6844,92.0354,73.3333
135,82.6844,92.0354,73.3333
136,82.6844,92.0354,73.3333
137,82.6844,92.0354,73.3333
138,82.6844,92.0354,73.3333
139,82.6844,92.0354,73.3333
140,82.6844,92.0354,73.3333
141,82.6844,92.0354,73.3333
142,82.6844,92.0354,73.3333
143,82.6844,92.0354,73.3333
144,82.6844,92.0354,73.3333
145,82.6844,92.0354,73.3333
146,82.6844,92.0354,73.3333
147,82.6844,92.0354,73.3333
148,82.6844,92.0354,73.3333
149,82.6844,92.0354,73.3333
150,82.6844,92.0354,73.3333
151,82.6844,92.0354,73.3333
152,82.6844,92.0354,73.3333
153,82.6844,92.0354,73.3333
154,82.6844,92.0354,73.3333
155,82.6844,92.0354,73.3333
156,82.6844,92.0354,73.3333
157,82.6844,92.0354,73.3333
158,82.6844,92.0354,73.3333
159,82.6844,92.0354,73.3333
160,82.6844,92.0354,73.3333
161,83.5693,93.8053,73.3333
162,83.5693,93.8053,73.3333
163,83.5693,93.8053,73.3333
164,83.5693,93.8053,73.3333
165,83.5693,93.8053,73.3333
166,83.5693,93.8053,73.3333
167,83.5693,93.8053,73.3333
168,83.5693,93.8053,73.3333
169,83.5693,93.8053,73.3333
170,83.5693,93.8053,73.3333
171,83.5693,93.8053,73.3333
172,83.5693,93.8053,73.3333
173,83.5693,93.8053,73.3333
