n_cooling,%agr,%clas,%red
0,64.1026,94.8718,33.3333
1,64.9573,96.5812,33.3333
2,66.6239,96.5812,36.6667
3,68.2906,96.5812,40
4,74.9573,96.5812,53.3333
5,77.8633,95.7265,60
6,77.8633,95.7265,60
7,77.8633,95.7265,60
8,77.8633,95.7265,60
9,77.8633,95.7265,60
10,77.8633,95.7265,60
11,77.8633,95.7265,60
12,77.8633,95.7265,60
13,77.8633,95.7265,60
14,77.8633,95.7265,60
15,77.8633,95.7265,60
16,77.8633,95.7265,60
17,79.4872,92.3077,66.6667
18,79.8718,89.7436,70
19,79.8718,89.7436,70
20,79.8718,89.7436,70
21,79.8718,89.7436,70
22,79.8718,89.7436,70
23,79.8718,89.7436,70
24,79.8718,89.7436,70
25,79.8718,89.7436,70
26,79.8718,89.7436,70
27,79.8718,89.7436,70
28,79.8718,89.7436,70
29,79.8718,89.7436,70
30,79.8718,89.7436,70
31,79.8718,89.7436,70
32,79.8718,89.7436,70
33,79.9573,96.5812,63.3333
34,79.9573,96.5812,63.3333
35,79.9573,96.5812,63.3333
36,79.9573,96.5812,63.3333
37,79.9573,96.5812,63.3333
38,79.9573,96.5812,63.3333
39,79.9573,96.5812,63.3333
40,79.9573,96.5812,63.3333
41,79.9573,96.5812,63.3333
42,79.9573,96.5812,63.3333
43,79.9573,96.5812,63.3333
44,79.9573,96.5812,63.3333
45,79.9573,96.5812,63.3333
46,79.9573,96.5812,63.3333
47,79.9573,96.5812,63.3333
48,79.9573,96.5812,63.3333
49,79.9573,96.5812,63.3333
50,80.7265,91.453,70
51,81.1538,92.3077,70
52,81.1538,92.3077,70
53,81.1538,92.3077,70
54,81.1538,92.3077,70
55,81.2393,99.1453,63.3333
56,81.2393,99.1453,63.3333
57,81.2393,99.1453,63.3333
58,81.2393,99.1453,63.3333
59,81.2393,99.1453,63.3333
60,81.2393,99.1453,63.3333
61,81.2393,99.1453,63.3333
62,81.2393,99.1453,63.3333
63,81.2393,99.1453,63.3333
64,81.6239,96.5812,66.6667
65,81.6239,96.5812,66.6667
66,81.6239,96.5812,66.6667
67,81.6239,96.5812,66.6667
68,81.6239,96.5812,66.6667
69,81.6239,96.5812,66.6667
70,81.6239,96.5812,66.6667
71,81.6239,96.5812,66.6667
72,81.6239,96.5812,66.6667
73,81.6239,96.5812,66.6667
74,81.6239,96.5812,66.6667
75,81.6239,96.5812,66.6667
76,81.6239,96.5812,66.6667
77,81.6239,96.5812,66.6667
78,81.6239,96.5812,66.6667
79,81.6239,96.5812,66.6667
80,81.6239,96.5812,66.6667
81,81.6239,96.5812,66.6667
82,81.6239,96.5812,66.6667
83,81.6239,96.5812,66.6667
84,81.6239,96.5812,66.6667
85,81.6239,96.5812,66.6667
86,81.6239,96.5812,66.6667
87,81.6239,96.5812,66.6667
88,81.6239,96.5812,66.6667
89,81.6239,96.5812,66.6667
90,81.6239,96.5812,66.6667
91,81.6239,96.5812,66.6667
92,81.6239,96.5812,66.6667
93,81.6239,96.5812,66.6667
94,81.6239,96.5812,66.6667
95,81.6239,96.5812,66.6667
96,81.6239,96.5812,66.6667
97,81.6239,96.5812,66.6667
98,81.6239,96.5812,66.6667
99,81.6239,96.5812,66.6667
100,81.6239,96.5812,66.6667
101,81.6239,96.5812,66.6667
102,81.6239,96.5812,66.6667
103,81.6239,96.5812,66.6667
104,81.6239,96.5812,66.6667
105,81.6239,96.5812,66.6667
106,81.6239,96.5812,66.6667
107,81.6239,96.5812,66.6667
108,81.6239,96.5812,66.6667
109,81.6239,96.5812,66.6667
110,81.6239,96.5812,66.6667
111,81.6239,96.5812,66.6667
112,81.6239,96.5812,66.6667
113,81.6239,96.5812,66.6667
114,81.6239,96.5812,66.6667
115,81.6239,96.5812,66.6667
116,81.6239,96.5812,66.6667
117,81.6239,96.5812,66.6667
118,81.6239,96.5812,66.6667
119,81.6239,96.5812,66.6667
120,81.6239,96.5812,66.6667
121,82.4359,94.8718,70
122,82.4359,94.8718,70
123,82.4359,94.8718,70
124,82.4359,94.8718,70
125,82.4359,94.8718,70
126,82.4359,94.8718,70
127,82.4359,94.8718,70
128,82.4359,94.8718,70
129,82.4359,94.8718,70
130,82.4359,94.8718,70
131,82.4359,94.8718,70
132,82.4359,94.8718,70
133,82.4359,94.8718,70
134,82.4359,94.8718,70
135,82.4359,94.8718,70
136,82.4359,94.8718,70
137,82.4359,94.8718,70
138,82.4359,94.8718,70
139,82.4359,94.8718,70
140,82.4359,94.8718,70
141,82.4359,94.8718,70
142,82.4359,94.8718,70
143,82.4359,94.8718,70
144,82.4359,94.8718,70
145,82.4359,94.8718,70
146,82.4359,94.8718,70
147,82.4359,94.8718,70
148,82.4359,94.8718,70
149,82.4359,94.8718,70
150,82.4359,94.8718,70
151,82.4359,94.8718,70
152,82.4359,94.8718,70
153,82.4359,94.8718,70
154,82.4359,94.8718,70
155,82.4359,94.8718,70
156,82.4359,94.8718,70
157,82.4359,94.8718,70
158,82.4359,94.8718,70
159,82.4359,94.8718,70
160,82.4359,94.8718,70
161,82.4359,94.8718,70
162,82.4359,94.8718,70
163,82.4359,94.8718,70
164,82.4359,94.8718,70
165,82.4359,94.8718,70
166,82.4359,94.8718,70
167,82.4359,94.8718,70
168,82.4359,94.8718,70
169,82.4359,94.8718,70
170,82.4359,94.8718,70
171,82.4359,94.8718,70
172,82.4359,94.8718,70
173,82.4359,94.8718,70
174,82.4359,94.8718,70
175,82.4359,94.8718,70
176,82.4359,94.8718,70
177,82.4359,94.8718,70
178,82.4359,94.8718,70
179,82.4359,94.8718,70
180,82.4359,94.8718,70
181,82.4359,94.8718,70
182,82.4359,94.8718,70
183,82.4359,94.8718,70
184,82.4359,94.8718,70
185,82.4359,94.8718,70
186,82.4359,94.8718,70
187,82.4359,94.8718,70
188,82.4359,94.8718,70
189,82.4359,94.8718,70
190,82.4359,94.8718,70
191,82.4359,94.8718,70
192,82.4359,94.8718,70
193,82.4359,94.8718,70
194,82.4359,94.8718,70
195,82.4359,94.8718,70
196,82.4359,94.8718,70
197,82.4359,94.8718,70
198,82.4359,94.8718,70
199,82.4359,94.8718,70
200,82.4359,94.8718,70
201,82.4359,94.8718,70
202,82.4359,94.8718,70
203,82.4359,94.8718,70
204,82.4359,94.8718,70
205,82.4359,94.8718,70
206,82.4359,94.8718,70
207,82.4359,94.8718,70
208,82.4359,94.8718,70
209,82.4359,94.8718,70
210,82.4359,94.8718,70
211,82.4359,94.8718,70
212,82.4359,94.8718,70
213,82.4359,94.8718,70
214,82.4359,94.8718,70
215,82.4359,94.8718,70
216,82.4359,94.8718,70
217,82.4359,94.8718,70
218,82.4359,94.8718,70
219,82.4359,94.8718,70
220,82.4359,94.8718,70
221,82.4359,94.8718,70
222,82.4359,94.8718,70
223,82.4359,94.8718,70
224,82.4359,94.8718,70
225,82.4359,94.8718,70
226,82.4359,94.8718,70
227,82.4359,94.8718,70
228,82.4359,94.8718,70
229,82.4359,94.8718,70
230,82.4359,94.8718,70
231,82.8633,95.7265,70
232,82.8633,95.7265,70
233,82.8633,95.7265,70
234,82.8633,95.7265,70
235,82.8633,95.7265,70
236,82.8633,95.7265,70
237,82.8633,95.7265,70
238,82.8633,95.7265,70
239,82.8633,95.7265,70
240,82.8633,95.7265,70
241,82.8633,95.7265,70
242,82.8633,95.7265,70
243,82.8633,95.7265,70
244,82.8633,95.7265,70
245,82.8633,95.7265,70
246,82.8633,95.7265,70
247,82.8633,95.7265,70
248,82.8633,95.7265,70
249,82.8633,95.7265,70
250,82.8633,95.7265,70
251,82.8633,95.7265,70
252,82.8633,95.7265,70
253,82.8633,95.7265,70
254,82.8633,95.7265,70
255,82.8633,95.7265,70
256,82.8633,95.7265,70
257,82.8633,95.7265,70
258,82.8633,95.7265,70
259,82.8633,95.7265,70
260,82.8633,95.7265,70
261,82.8633,95.7265,70
262,82.8633,95.7265,70
263,82.8633,95.7265,70
264,82.8633,95.7265,70
265,82.8633,95.7265,70
266,82.8633,95.7265,70
267,82.8633,95.7265,70
268,82.8633,95.7265,70
269,82.8633,95.7265,70
270,82.8633,95.7265,70
271,82.8633,95.7265,70
272,82.8633,95.7265,70
273,82.8633,95.7265,70
274,82.8633,95.7265,70
275,82.8633,95.7265,70
276,82.8633,95.7265,70
277,82.8633,95.7265,70
278,82.8633,95.7265,70
279,82.8633,95.7265,70
280,82.8633,95.7265,70
281,82.8633,95.7265,70
282,82.8633,95.7265,70
283,82.8633,95.7265,70
284,82.8633,95.7265,70
285,82.8633,95.7265,70
286,82.8633,95.7265,70
287,82.8633,95.7265,70
288,82.8633,95.7265,70
289,82.8633,95.7265,70
290,82.8633,95.7265,70
291,82.8633,95.7265,70
292,82.8633,95.7265,70
293,82.8633,95.7265,70
294,82.8633,95.7265,70
295,82.8633,95.7265,70
