n_gen,%agr,%clas,%red
2,59.0118,94.6903,23.3333
3,62.7876,95.5752,30
4,62.7876,95.5752,30
5,62.7876,95.5752,30
6,64.351,92.0354,36.6667
7,65.6785,94.6903,36.6667
8,67.3451,94.6903,40
9,67.3451,94.6903,40
10,68.1268,92.9203,43.3333
11,71.7994,90.2655,53.3333
12,71.7994,90.2655,53.3333
13,71.7994,90.2655,53.3333
14,73.1268,92.9203,53.3333
15,73.1268,92.9203,53.3333
16,75.236,93.8053,56.6667
17,75.236,93.8053,56.6667
18,77.3451,94.6903,60
19,77.3451,94.6903,60
20,77.3451,94.6903,60
21,77.3451,94.6903,60
22,77.3451,94.6903,60
23,77.3451,94.6903,60
24,77.3451,94.6903,60
25,79.0118,94.6903,63.3333
26,79.0118,94.6903,63.3333
27,82.6844,92.0354,73.3333
28,82.6844,92.0354,73.3333
29,82.6844,92.0354,73.3333
30,82.6844,92.0354,73.3333
31,82.6844,92.0354,73.3333
32,82.6844,92.0354,73.3333
33,82.6844,92.0354,73.3333
34,82.6844,92.0354,73.3333
35,83.4661,90.2655,76.6667
36,83.4661,90.2655,76.6667
37,83.4661,90.2655,76.6667
38,85.1327,90.2655,80
39,85.1327,90.2655,80
40,85.1327,90.2655,80
41,85.1327,90.2655,80
42,85.1327,90.2655,80
43,85.1327,90.2655,80
44,85.1327,90.2655,80
45,85.1327,90.2655,80
46,89.351,92.0354,86.6667
47,89.351,92.0354,86.6667
48,89.351,92.0354,86.6667
49,89.351,92.0354,86.6667
50,90.236,93.8053,86.6667
51,90.236,93.8053,86.6667
52,90.236,93.8053,86.6667
53,90.236,93.8053,86.6667
54,90.3392,97.3451,83.3333
55,90.3392,97.3451,83.3333
56,91.1209,95.5752,86.6667
57,91.1209,95.5752,86.6667
58,91.5634,96.4602,86.6667
59,91.5634,96.4602,86.6667
60,91.5634,96.4602,86.6667
61,93.2301,96.4602,90
62,93.2301,96.4602,90
63,93.2301,96.4602,90
64,93.2301,96.4602,90
65,93.2301,96.4602,90
66,93.2301,96.4602,90
67,93.2301,96.4602,90
68,93.2301,96.4602,90
69,93.2301,96.4602,90
70,93.2301,96.4602,90
71,93.2301,96.4602,90
72,93.2301,96.4602,90
73,93.2301,96.4602,90
74,93.2301,96.4602,90
75,93.2301,96.4602,90
76,93.2301,96.4602,90
77,93.2301,96.4602,90
78,93.2301,96.4602,90
79,93.2301,96.4602,90
80,93.2301,96.4602,90
81,93.2301,96.4602,90
82,93.2301,96.4602,90
83,93.2301,96.4602,90
84,93.6726,97.3451,90
85,93.6726,97.3451,90
86,93.6726,97.3451,90
87,93.6726,97.3451,90
88,93.6726,97.3451,90
89,93.6726,97.3451,90
90,93.6726,97.3451,90
91,93.6726,97.3451,90
92,93.6726,97.3451,90
93,93.6726,97.3451,90
94,93.6726,97.3451,90
95,93.6726,97.3451,90
96,93.6726,97.3451,90
97,93.6726,97.3451,90
98,93.6726,97.3451,90
99,93.6726,97.3451,90
100,93.6726,97.3451,90
101,93.6726,97.3451,90
102,93.6726,97.3451,90
103,93.6726,97.3451,90
104,93.6726,97.3451,90
105,93.6726,97.3451,90
106,93.6726,97.3451,90
107,93.6726,97.3451,90
108,93.6726,97.3451,90
109,93.6726,97.3451,90
110,93.6726,97.3451,90
111,93.6726,97.3451,90
112,93.6726,97.3451,90
113,93.6726,97.3451,90
114,93.6726,97.3451,90
115,93.6726,97.3451,90
116,93.6726,97.3451,90
117,93.6726,97.3451,90
118,93.6726,97.3451,90
119,93.6726,97.3451,90
120,93.6726,97.3451,90
121,93.6726,97.3451,90
122,93.6726,97.3451,90
123,93.6726,97.3451,90
124,93.6726,97.3451,90
125,93.6726,97.3451,90
126,93.6726,97.3451,90
127,93.6726,97.3451,90
128,93.6726,97.3451,90
129,93.6726,97.3451,90
130,93.6726,97.3451,90
131,93.6726,97.3451,90
132,93.6726,97.3451,90
133,93.6726,97.3451,90
134,93.6726,97.3451,90
135,93.6726,97.3451,90
136,93.6726,97.3451,90
137,93.6726,97.3451,90
138,93.6726,97.3451,90
139,93.6726,97.3451,90
140,93.6726,97.3451,90
141,93.6726,97.3451,90
142,93.6726,97.3451,90
143,93.6726,97.3451,90
144,93.6726,97.3451,90
145,93.6726,97.3451,90
146,93.6726,97.3451,90
147,93.6726,97.3451,90
148,93.6726,97.3451,90
149,93.6726,97.3451,90
150,93.6726,97.3451,90
151,93.6726,97.3451,90
152,93.6726,97.3451,90
153,93.6726,97.3451,90
154,93.6726,97.3451,90
155,93.6726,97.3451,90
156,93.6726,97.3451,90
157,93.6726,97.3451,90
158,93.6726,97.3451,90
159,93.6726,97.3451,90
160,93.6726,97.3451,90
161,93.6726,97.3451,90
162,93.6726,97.3451,90
163,93.6726,97.3451,90
164,93.6726,97.3451,90
165,93.6726,97.3451,90
166,93.6726,97.3451,90
167,93.6726,97.3451,90
168,93.6726,97.3451,90
169,93.6726,97.3451,90
170,93.6726,97.3451,90
171,93.6726,97.3451,90
172,93.6726,97.3451,90
173,93.6726,97.3451,90
174,93.6726,97.3451,90
175,93.6726,97.3451,90
176,93.6726,97.3451,90
177,93.6726,97.3451,90
178,93.6726,97.3451,90
179,93.6726,97.3451,90
180,93.6726,97.3451,90
181,93.6726,97.3451,90
182,93.6726,97.3451,90
183,93.6726,97.3451,90
184,93.6726,97.3451,90
185,93.6726,97.3451,90
186,93.6726,97.3451,90
187,93.6726,97.3451,90
188,93.6726,97.3451,90
